시작 시간,종료 시간,카테고리,연령,시작제목,방송 시간,최고 시청자,평균 시청자,전체 채팅수,팔로워 증감,구독자 증감
2026.06.15(월) 12:33,LIVE,미설정,전체,LIVE,0.3,5,4,18,0,
2026.06.12(금) 13:04,2026.06.12(금) 17:06,성세천하: 여제의 탄생,전체,[버미육] 죽지 않고 여제되는 날,4,9,6,532,0,
2026.06.11(목) 12:54,2026.06.11(목) 17:00,미설정|성세천하: 여제의 탄생,전체,[버미육] 졸려....,4.1,10,7,365,0,
2026.06.10(수) 12:23,2026.06.10(수) 16:24,명조:워더링 웨이브,전체,[버미육] 명조 맵파먹기 잔잔뱅,4,9,5,478,-1,
2026.06.08(월) 10:59,2026.06.08(월) 15:18,명조:워더링 웨이브,전체,[버미육] 명조 콜라보! 달에 가볼수 있을까,4.3,11,7,447,0,
2026.06.05(금) 14:05,2026.06.05(금) 18:00,미설정|명조:워더링 웨이브|젠레스 존 제로,전체,[버미육] 목이 쉬엇어...,3.9,10,6,266,1,
2026.06.03(수) 05:20,2026.06.03(수) 08:36,이환,전체,[버미육] 아니 오늘이엿어..?,3.3,13,7,142,-1,
2026.06.02(화) 15:12,2026.06.02(화) 16:48,VR챗,성인,[버미육] 테스트 짧뱅!,1.6,20,14,0,2,
2026.06.01(월) 11:39,2026.06.01(월) 15:42,미설정|이환|명조:워더링 웨이브,전체,[버미육] 날이 더워서 데쳐진 앨리스,4,19,13,503,-1,
2026.05.31(일) 10:58,2026.05.31(일) 15:30,명조:워더링 웨이브,전체,[버미육] 명조 잔잔뱅 털어먹기,4.5,14,10,464,0,
2026.05.29(금) 12:29,2026.05.29(금) 19:48,명조:워더링 웨이브,전체,[버미육] 명조 스토리 끝까지 밀어보기,7.3,9,5,252,1,
2026.05.28(목) 12:57,2026.05.28(목) 15:30,VR챗,성인,[버미육] 눕는 방송,2.5,23,14,0,1,
2026.05.27(수) 11:39,2026.05.27(수) 14:54,미설정|명조:워더링 웨이브,전체,[버미육] 수요일의 앨리스,3.2,9,6,146,1,
2026.05.25(월) 07:14,2026.05.25(월) 11:18,미설정|명조:워더링 웨이브,전체,[버미육] 졸리지만 버티기!,4.1,15,10,296,2,
2026.05.23(토) 10:04,2026.05.23(토) 14:06,미설정|이환,전체,[버미육] 이환 하다가 1.1공방 같이 보기!,4,12,9,404,1,
2026.05.22(금) 13:22,2026.05.22(금) 18:48,미설정|이환|이스케이프 프롬 타르코프,전체,[버미육] 금요일의 앨리스,5.4,15,8,993,2,
2026.05.21(목) 12:56,2026.05.21(목) 15:54,미설정|이환,전체,[버미육] 목요일의 앨리스 이것저것,3,15,10,267,2,
2026.05.20(수) 13:12,2026.05.20(수) 16:06,VR챗,성인,[버미육] 심심미약의 미역앨리스,2.9,19,14,0,1,
