channelId,channel_name,source,note_type,detail
78d950b1c85bffff10367c4735aa6cfc,"고뇽찌153/284/228235.4p48.9h8531396,815#224스트리머고뇽찌순위153/284/228포인트235.4p방송시간48.9h최고 시청자853평균 시청자139뷰어십6,815",virtual_ranking,excluded,follower_below_10k
cb0ceb32cbf6bced3bac7892cbca37e1,"쇼코코 도리316/230/216241.6p42.8h3191717,321#230스트리머쇼코코 도리순위316/230/216포인트241.6p방송시간42.8h최고 시청자319평균 시청자171뷰어십7,321",virtual_ranking,excluded,follower_below_10k
89bd1d5157cfb9eb41ceb7bf4c418db9,"융이 Yoong E245/295/201247.4p59.6h4581317,813#232스트리머융이 Yoong E순위245/295/201포인트247.4p방송시간59.6h최고 시청자458평균 시청자131뷰어십7,813",virtual_ranking,excluded,follower_below_10k
8272a88361c84d51adebeeba3eb0f901,"유우스즈 무무332/234/225250p42.1h3011656,966#235스트리머유우스즈 무무순위332/234/225포인트250p방송시간42.1h최고 시청자301평균 시청자165뷰어십6,966",virtual_ranking,excluded,follower_below_10k
ae21a2b6fd79853e78973b8825b1e3cf,"강단해308/271/224259.6p48.2h3281456,980#244스트리머강단해순위308/271/224포인트259.6p방송시간48.2h최고 시청자328평균 시청자145뷰어십6,980",virtual_ranking,excluded,follower_below_10k
44424fa93fae1f5b03a0479cac94f39c,"요루야342/312/172262p76.1h2931249,464#246스트리머요루야순위342/312/172포인트262p방송시간76.1h최고 시청자293평균 시청자124뷰어십9,464",virtual_ranking,excluded,follower_below_10k
7bbd9a1035164d65ae5c4960af75c0fa,키로1,followers,excluded,not_general_game_or_virtual
3eb69be20f85ef4bba9936825aa3bfab,대한체육회TV5,followers,excluded,not_general_game_or_virtual
baf2109352261c8dd091feae895f3a11,센 카르멘,followers,excluded,not_general_game_or_virtual
4e18ee873780515354fd95e1cc8b2287,가인저쏘제,followers,excluded,not_general_game_or_virtual
78cc61cc55bb3fad7f027d717ce61630,아쿠루,followers,excluded,not_general_game_or_virtual
01f82df100ee5d57502c76a963b02c77,모아재,followers,excluded,not_general_game_or_virtual
5b69fcdf1bea311343aac9e23466c69d,shu1,followers,excluded,not_general_game_or_virtual
628fe673b88370be255a4a7cab8b0d6b,온더스포츠 2,followers,excluded,not_general_game_or_virtual
5c92903d370e18878dd4f38bbddc929c,어화둥둥이,followers,excluded,not_general_game_or_virtual
7dc19458a910795bfed242bc291a68cd,대한체육회TV6,followers,excluded,not_general_game_or_virtual
57609599a4cb3bb0e65325235f276e42,포요,followers,excluded,not_general_game_or_virtual
fc91bad9a23e2b68795c6008c924ebf8,바니체리,followers,excluded,not_general_game_or_virtual
792b7d3e64c159a6d31ff67eee018f17,묵병철,followers,excluded,not_general_game_or_virtual
cffac6a96b6a2f625db9e6085c40d1c1,이 선,followers,excluded,not_general_game_or_virtual
3b572896d218c1626d7f3997edfec544,월드 오브 워크래프트,followers,excluded,not_general_game_or_virtual
bf8dfac034906df5026cf49d36328e63,동네북티비,followers,excluded,not_general_game_or_virtual
dd3f969930648997b95c222776e38172,민네,followers,excluded,not_general_game_or_virtual
fce65e450906db84132d3d0dd5bd6c3c,콩천,followers,excluded,not_general_game_or_virtual
8775b3047a658f3f637797c244ba4b34,이 신,followers,excluded,not_general_game_or_virtual
76001571b34d5d8a7451536c7facc309,아가원숭이비,followers,excluded,not_general_game_or_virtual
b582f1cac6617ddca79b138ded6ce4d8,대한체육회TV3,followers,excluded,not_general_game_or_virtual
1f0b31bce0561ab03d036e5fb4c3e5d8,티 푸,followers,excluded,not_general_game_or_virtual
558bb6516f96eacefad1de2950bde84d,팔칠,followers,excluded,not_general_game_or_virtual
ec60f9f3736a39113b8f732933d2a9cd,루아나 Official,followers,excluded,excluded_org_or_team_heuristic
c579a13dc19cb3d5c443b2cbbdce78d9,힙플라디오,followers,excluded,not_general_game_or_virtual
624fb17e396331fb9da1124de0ca0db9,루미 LUMI AI,followers,excluded,too_new_under_8_weeks
c5976a314d37608642202bf6603a6e5e,라이엇게임즈 코리아,followers,excluded,not_general_game_or_virtual
da8a48c948f8fa1048eda60e568b3178,김배마,followers,excluded,not_general_game_or_virtual
e7e02938a06ba7dff2a217af11388d52,링규링규링,followers,excluded,not_general_game_or_virtual
9974b1cff13f05651e163e01ddb7c18c,해까닥여울이 Yeoul,followers,excluded,not_general_game_or_virtual
623c408c07bbf5b3c1a989afcffe079a,오요 8Y8,followers,excluded,not_general_game_or_virtual
051f034c064edd60d48dee2a47bc0790,미도미도 마요,followers,excluded,not_general_game_or_virtual
1167f646012d19167d57243cb1d7d938,와조킨치,followers,excluded,not_general_game_or_virtual
2cf1367e97d68909b024b368d2c4683c,푸후,followers,excluded,not_general_game_or_virtual
f380f620615fffd54451032686932f9d,디온 Dion,followers,excluded,not_general_game_or_virtual
b1edf1e47d13f47194e606ad8095e444,망망이 MangMangE,followers,excluded,not_general_game_or_virtual
d2951ae45f484d742552d7f1500664cd,마이부,followers,excluded,not_general_game_or_virtual
11f9a14c3439b7b1ceadd819d61624da,"하렌 루베오스290/246/275266.4p34.2h3571575,385#251스트리머하렌 루베오스순위290/246/275포인트266.4p방송시간34.2h최고 시청자357평균 시청자157뷰어십5,385",virtual_ranking,excluded,follower_below_10k
7dc9561a4e60fb5221bdea64346672f1,"갓단미312/281/235268.8p46.8h3241406,575#254스트리머갓단미순위312/281/235포인트268.8p방송시간46.8h최고 시청자324평균 시청자140뷰어십6,575",virtual_ranking,excluded,follower_below_10k
93f06c016e073c01b6bdb4098a99b1a7,"기션254/197/390285.6p15.2h4462283,458#264스트리머기션순위254/197/390포인트285.6p방송시간15.2h최고 시청자446평균 시청자228뷰어십3,458",virtual_ranking,excluded,follower_below_10k
d409fe40356ee1ebfacbe2dd460ad573,"한량1234408/302/229294p53.6h2301276,790#268스트리머한량1234순위408/302/229포인트294p방송시간53.6h최고 시청자230평균 시청자127뷰어십6,790",virtual_ranking,excluded,follower_below_10k
124ca807978c091907e26c2a5c3b307a,"공설423/307/226297.8p54.6h2121256,849#275스트리머공설순위423/307/226포인트297.8p방송시간54.6h최고 시청자212평균 시청자125뷰어십6,849",virtual_ranking,excluded,follower_below_10k
e2640468861f80d658873c25dc69e32b,"아 즈 AZ333/311/278302.2p42.7h3001255,326#279스트리머아 즈 AZ순위333/311/278포인트302.2p방송시간42.7h최고 시청자300평균 시청자125뷰어십5,326",virtual_ranking,excluded,follower_below_10k
42344dd53d4c5dc33e962c8913f6adc3,"청목 Chungmok282/293/330305.6p32h3761334,272#285스트리머청목 Chungmok순위282/293/330포인트305.6p방송시간32h최고 시청자376평균 시청자133뷰어십4,272",virtual_ranking,excluded,follower_below_10k
1482d68b3478d2962e9d000ed6a33167,"이 늘443/358/198311p75.8h1941047,860#293스트리머이 늘순위443/358/198포인트311p방송시간75.8h최고 시청자194평균 시청자104뷰어십7,860",virtual_ranking,excluded,follower_below_10k
9116ce342b24d085f3afe73ccc465465,"김니디400/296/282311.2p40.2h2381315,253#294스트리머김니디순위400/296/282포인트311.2p방송시간40.2h최고 시청자238평균 시청자131뷰어십5,253",virtual_ranking,excluded,follower_below_10k
0c061f7f79909af482d9e66879d2225c,"반 희167/270/449321p20h7581452,902#301스트리머반 희순위167/270/449포인트321p방송시간20h최고 시청자758평균 시청자145뷰어십2,902",virtual_ranking,excluded,follower_below_10k
010379f20da3ec9249bfe0bbdcb05762,"코무키369/291/358333.4p28.1h2671343,771#309스트리머코무키순위369/291/358포인트333.4p방송시간28.1h최고 시청자267평균 시청자134뷰어십3,771",virtual_ranking,excluded,follower_below_10k
98d1282009b3d0014e8457450a021f2d,"미르다요305/327/357334.6p32h3331183,788#310스트리머미르다요순위305/327/357포인트334.6p방송시간32h최고 시청자333평균 시청자118뷰어십3,788",virtual_ranking,excluded,follower_below_10k
0b0dd269c4663fc36ee1eef8a8b1bea4,"루시 Luci377/328/339342.2p34.5h2561184,067#319스트리머루시 Luci순위377/328/339포인트342.2p방송시간34.5h최고 시청자256평균 시청자118뷰어십4,067",virtual_ranking,excluded,follower_below_10k
e9591b517df39ffae2b9912cffa10e62,"해옥 HAEOK433/428/219345.4p83.1h198877,193#321스트리머해옥 HAEOK순위433/428/219포인트345.4p방송시간83.1h최고 시청자198평균 시청자87뷰어십7,193",virtual_ranking,excluded,follower_below_10k
46d2e17ad675cb9c22546e11e9010ff2,"리미 VLUP354/386/323354.4p46.5h283954,436#327스트리머리미 VLUP순위354/386/323포인트354.4p방송시간46.5h최고 시청자283평균 시청자95뷰어십4,436",virtual_ranking,excluded,follower_below_10k
88eb7dda524ca626ad3e08359b182900,"텐플라스텐 텐텐432/383/293356.8p52.2h199965,015#329스트리머텐플라스텐 텐텐순위432/383/293포인트356.8p방송시간52.2h최고 시청자199평균 시청자96뷰어십5,015",virtual_ranking,excluded,follower_below_10k
9bcfc5ce252bd85444a45ae8a80ae5e8,"몽새296/343/402357.2p30.4h3401093,323#330스트리머몽새순위296/343/402포인트357.2p방송시간30.4h최고 시청자340평균 시청자109뷰어십3,323",virtual_ranking,excluded,follower_below_10k
1bba9dea7f936bdcfe06962bcf0d686a,"연 홍차436/356/325359.6p41.9h1971054,406#334스트리머연 홍차순위436/356/325포인트359.6p방송시간41.9h최고 시청자197평균 시청자105뷰어십4,406",virtual_ranking,excluded,follower_below_10k
c59080612c2f5778a02b7bc680e160e9,"김렝지387/335/373360.6p32h2491143,633#335스트리머김렝지순위387/335/373포인트360.6p방송시간32h최고 시청자249평균 시청자114뷰어십3,633",virtual_ranking,excluded,follower_below_10k
90695d782f44f6b7849cba7c0749e093,"마지나이 쿠로카440/316/367361.2p29.9h1951233,683#337스트리머마지나이 쿠로카순위440/316/367포인트361.2p방송시간29.9h최고 시청자195평균 시청자123뷰어십3,683",virtual_ranking,excluded,follower_below_10k
962abb83cc2513309966365813fdd288,"자연2377/351/369363.4p34.5h2561073,678#340스트리머자연2순위377/351/369포인트363.4p방송시간34.5h최고 시청자256평균 시청자107뷰어십3,678",virtual_ranking,excluded,follower_below_10k
376bbbc0fb98e5774e5d8a61f5de01a0,"앵츄381/309/411364.2p26.1h2531253,268#341스트리머앵츄순위381/309/411포인트364.2p방송시간26.1h최고 시청자253평균 시청자125뷰어십3,268",virtual_ranking,excluded,follower_below_10k
1849e43ce6247a61aef57e2e39e2f6ce,"하나츠 nacheu189/238/578364.2p13.1h6451632,135#342스트리머하나츠 nacheu순위189/238/578포인트364.2p방송시간13.1h최고 시청자645평균 시청자163뷰어십2,135",virtual_ranking,excluded,follower_below_10k
733ac918d624f6034f8786efc318e433,"ㅎㄹㄹㅎㄹㄹ451/308/378364.6p28.5h1911253,570#343스트리머ㅎㄹㄹㅎㄹㄹ순위451/308/378포인트364.6p방송시간28.5h최고 시청자191평균 시청자125뷰어십3,570",virtual_ranking,excluded,follower_below_10k
23a256033aae1c6324cec9a69458791d,"므므네 mumune285/288/491368.6p18.7h3691362,545#346스트리머므므네 mumune순위285/288/491포인트368.6p방송시간18.7h최고 시청자369평균 시청자136뷰어십2,545",virtual_ranking,excluded,follower_below_10k
e6df84b539791aba763f533f87ce3342,"쿠마루279/405/382370.6p38.8h381913,538#349스트리머쿠마루순위279/405/382포인트370.6p방송시간38.8h최고 시청자381평균 시청자91뷰어십3,538",virtual_ranking,excluded,follower_below_10k
e0b11eab54ad5ecf2306fdd2d7e4f5c2,"니르 Niru518/407/265372.4p61.1h159915,551#351스트리머니르 Niru순위518/407/265포인트372.4p방송시간61.1h최고 시청자159평균 시청자91뷰어십5,551",virtual_ranking,excluded,follower_below_10k
0f61ae00c2aef2b789dc009e51cbcc5a,"온 하루367/276/478375p18.5h2681422,628#354스트리머온 하루순위367/276/478포인트375p방송시간18.5h최고 시청자268평균 시청자142뷰어십2,628",virtual_ranking,excluded,follower_below_10k
79bc9b927d5c187f9d8fa5a56b194c37,"하 쁘438/433/332393.6p49.4h196854,200#364스트리머하 쁘순위438/433/332포인트393.6p방송시간49.4h최고 시청자196평균 시청자85뷰어십4,200",virtual_ranking,excluded,follower_below_10k
c077df8642ba944f714b5ec06cf195e4,"아오토 라떼350/411/416400.8p35.8h287903,232#373스트리머아오토 라떼순위350/411/416포인트400.8p방송시간35.8h최고 시청자287평균 시청자90뷰어십3,232",virtual_ranking,excluded,follower_below_10k
28087efd3897d10dc58de6c6334f8110,"솔 아466/509/274406.4p74.4h181735,405#376스트리머솔 아순위466/509/274포인트406.4p방송시간74.4h최고 시청자181평균 시청자73뷰어십5,405",virtual_ranking,excluded,follower_below_10k
06d4c49768cb633feeef590fce65bfab,"코코론465/361/426407.8p30.2h1821033,105#378스트리머코코론순위465/361/426포인트407.8p방송시간30.2h최고 시청자182평균 시청자103뷰어십3,105",virtual_ranking,excluded,follower_below_10k
f0088e81766cba82348838db1e14b61d,"판 토544/388/384417.6p37.1h152953,530#386스트리머판 토순위544/388/384포인트417.6p방송시간37.1h최고 시청자152평균 시청자95뷰어십3,530",virtual_ranking,excluded,follower_below_10k
f42e97f59c3177b8686dccfbf90792dd,"김아테 l Ate472/370/447421.2p29.3h1781002,935#389스트리머김아테 l Ate순위472/370/447포인트421.2p방송시간29.3h최고 시청자178평균 시청자100뷰어십2,935",virtual_ranking,excluded,follower_below_10k
e9dbe302080c01d76fcd4aa6c8a05a64,"미 랑540/459/326422p54.9h153794,346#391스트리머미 랑순위540/459/326포인트422p방송시간54.9h최고 시청자153평균 시청자79뷰어십4,346",virtual_ranking,excluded,follower_below_10k
52dd0f8efdfaed33c881b3da9c74788a,"해은해은313/460/443423.8p37.4h322792,956#393스트리머해은해은순위313/460/443포인트423.8p방송시간37.4h최고 시청자322평균 시청자79뷰어십2,956",virtual_ranking,excluded,follower_below_10k
cd0b9939c10ac951dbb5fd4cd00567a9,"쫀득찹쌀도넛502/494/319425.6p60.8h166744,522#395스트리머쫀득찹쌀도넛순위502/494/319포인트425.6p방송시간60.8h최고 시청자166평균 시청자74뷰어십4,522",virtual_ranking,excluded,follower_below_10k
659dcc02fa42de17387db4c8d722f55c,"해득이643/444/302427p58.7h125824,805#396스트리머해득이순위643/444/302포인트427p방송시간58.7h최고 시청자125평균 시청자82뷰어십4,805",virtual_ranking,excluded,follower_below_10k
