시작 시간,종료 시간,카테고리,연령,시작제목,방송 시간,최고 시청자,평균 시청자,전체 채팅수,팔로워 증감,구독자 증감
2026.06.15(월) 11:59,LIVE,종합 게임|talk,전체,LIVE,2.2,18,13,226,0,
2026.06.14(일) 12:53,2026.06.14(일) 19:48,리그 오브 레전드|007 퍼스트 라이트|talk,전체,007 하는데 1시간 늦은,6.9,20,14,427,0,
2026.06.13(토) 12:18,2026.06.13(토) 18:00,007 퍼스트 라이트|talk,전체,007 빵 으악!!,5.7,16,12,677,1,
2026.06.11(목) 11:01,2026.06.11(목) 16:30,리그 오브 레전드|모탈 셸 II|talk,성인,디저트39 사람 짱 많더라..,5.5,17,13,158,0,
2026.06.10(수) 11:57,2026.06.10(수) 16:36,talk,전체,어제는 잠을 잤어 오늘은 방송을 켰어..,4.6,19,14,732,0,
2026.06.08(월) 11:58,2026.06.08(월) 20:06,명조:워더링 웨이브|철권 8|talk,전체,널 달에 데려다 줄게,8.1,22,13,1579,5,
2026.06.07(일) 11:59,2026.06.07(일) 17:42,종합 게임|talk,전체,오늘은 자유방송,5.7,,,,,
