시작 시간,종료 시간,카테고리,연령,시작제목,방송 시간,최고 시청자,평균 시청자,전체 채팅수,팔로워 증감,구독자 증감
2026.05.29(금) 00:59,2026.05.29(금) 09:48,할로우 나이트: 실크송|talk,전체,밥 잘 챙겨무꼬 건강하꼬!! 마 알겠나!! 꿀하!!!,8.8,37,20,1564,8,
2026.05.28(목) 01:01,2026.05.28(목) 10:36,슬레이 더 스파이어 2|talk,전체,꾸라꾸라꾸라잌,9.6,25,18,1536,11,
2026.05.27(수) 01:00,2026.05.27(수) 08:54,오버워치|talk,전체,꾸라꿀랔꾸라아앜!!!!,7.9,21,15,1322,4,
2026.05.26(화) 00:59,2026.05.26(화) 09:06,엘든 링 황금 나무의 그림자|종합 게임|talk,전체,D-3,8.1,19,12,1619,0,
2026.05.25(월) 00:59,2026.05.25(월) 09:00,엘든 링 황금 나무의 그림자|talk,전체,꿀하임당!!!!!!!,8,17,11,1103,1,
2026.05.22(금) 00:59,2026.05.22(금) 09:42,슬레이 더 스파이어 2|포르자 호라이즌 6|talk,전체,끔요꾸우울하하하하하하,8.7,23,15,1641,4,
2026.05.21(목) 05:59,2026.05.21(목) 09:42,명조:워더링 웨이브|talk,전체,오후꾸랔@!!!!,3.7,11,6,353,1,
2026.05.20(수) 00:59,2026.05.20(수) 10:18,엘든 링|슬레이 더 스파이어 2|talk,전체,비가 와서 시원하다에요! 꿀하!!!!!,9.3,19,12,901,2,
2026.05.19(화) 00:59,2026.05.19(화) 08:54,엘든 링|talk,전체,아니 글쎄 있잖아요 꿀하,7.9,22,17,1544,4,
2026.05.18(월) 01:00,2026.05.18(월) 09:24,엘든 링|talk,전체,꿀! 하!,8.4,21,15,1300,1,
2026.05.15(금) 00:59,2026.05.15(금) 09:36,종합 게임|세피리아|talk,전체,이빨 지킬 땐 꿀..ㅎ..ㅏ,8.6,17,10,999,1,
2026.05.14(목) 00:00,2026.05.14(목) 04:18,종합 게임|클로버핏|talk,전체,쪼꼼 빠른 꾸랔!!!!,4.3,12,9,342,2,
2026.05.13(수) 00:59,2026.05.13(수) 09:00,에브리씽 이즈 크랩: 동물 진화 로그라이트|talk,전체,꾸루룩,8,16,11,635,1,
2026.05.12(화) 01:00,2026.05.12(화) 09:12,디아블로 II: 레저렉션|talk,전체,악마 잡으러 갈 준비 됐나요~ 네네 꿀쌤님!,8.2,17,13,689,-2,
2026.05.11(월) 00:50,2026.05.11(월) 10:06,종합 게임|파워워시 시뮬레이터 2|talk,전체,킁카킁카 뿡이들 방 맞습니다 이리오세요,9.3,17,12,874,0,
2026.05.06(수) 00:53,2026.05.06(수) 09:12,디아블로 II: 레저렉션|talk,전체,꾸우우웅울욱하아뿡!,8.3,19,15,1461,0,
2026.05.05(화) 00:59,2026.05.05(화) 09:00,디아블로 II: 레저렉션|talk,전체,안녕하세오 어린이 꾸우울뀨 인사드려오,8,19,14,1125,1,
2026.05.04(월) 00:58,2026.05.04(월) 09:18,슬레이 더 스파이어 2|talk,전체,5월에도 꾸우우울하우워웅우워웅!,8.3,29,19,2336,4,
2026.05.01(금) 01:00,2026.05.01(금) 09:12,종합 게임|디아블로 4: 증오의 군주|talk,전체,반갑스읍니다아 꿀핰!,8.2,21,14,867,0,
2026.04.30(목) 00:59,2026.04.30(목) 09:24,디아블로 4|디아블로 4: 증오의 군주|talk,전체,우와 목요일이다 꿀하!,8.4,21,14,995,1,
2026.04.29(수) 00:59,2026.04.29(수) 09:48,디아블로 4,전체,오리지널 스토리부터 쭈우우우웅우우욱 [강령],8.8,8,8,31,0,
