시작 시간,종료 시간,카테고리,연령,시작제목,방송 시간,최고 시청자,평균 시청자,전체 채팅수,팔로워 증감,구독자 증감
2026.06.14(일) 13:54,2026.06.14(일) 17:06,이환|talk,전체,안녕 일요일이야 (>'-'<),3.2,13,9,698,1,
2026.06.12(금) 14:29,2026.06.12(금) 17:12,이환|마비노기,전체,마손실 ผ(•̀_•́ผ),2.7,15,10,297,0,
2026.06.10(수) 14:14,2026.06.10(수) 18:18,이환|마비노기,전체,쌓여있던 네아르 빼야해 (‾◡◝),4.1,13,10,793,2,
2026.06.09(화) 14:51,2026.06.09(화) 16:30,이환,전체,아 맞다 일퀘 (^^ゞ,1.6,10,8,332,0,
2026.06.08(월) 14:02,2026.06.08(월) 17:12,이환,전체,폰즈 좀. 제발. (；′⌒`),3.2,13,9,556,0,
2026.06.07(일) 14:06,2026.06.07(일) 17:06,이스케이프 프롬 덕코프|talk,전체,일요일 어디감? (⊙_⊙)？,3,9,7,221,0,
2026.06.06(토) 13:18,2026.06.06(토) 18:54,이스케이프 프롬 덕코프,전체,매운맛 오리가 되어주마 ┌( ಠ_ಠ)┘,5.6,10,8,308,1,
2026.06.05(금) 14:02,2026.06.05(금) 19:36,이환|파스모포비아|talk,전체,든든한 금요일입니다 ผ(•̀_•́ผ),5.6,11,8,892,0,
2026.06.04(목) 13:17,2026.06.04(목) 16:12,파스모포비아|talk,전체,빗소리가 좋더라 신발은 젖었지만 (‾◡◝),2.9,11,7,857,-1,
2026.06.03(수) 13:47,2026.06.03(수) 17:06,이환,전체,잠든 청년! 택배 알바가 시급하다..폰즈가 부족해 ┌( ಠ_ಠ)┘,3.3,14,10,402,0,
2026.06.03(수) 04:31,2026.06.03(수) 10:36,이환|마인크래프트 PC 번들,전체,2시 합방 전 라크리모사를 원하는 욕망의 항아리 등장 (っ´Ι`)っ,6.1,13,10,275,0,
2026.06.01(월) 12:11,2026.06.01(월) 16:00,이환|마비노기|두근두근타운|talk,전체,6월의 숙제 ( ﾉ ﾟｰﾟ)ﾉ,3.8,13,9,457,0,
2026.05.31(일) 14:29,2026.05.31(일) 16:36,이환|두근두근타운|talk,전체,5월의 끝 (>'-'<),2.1,13,10,344,0,
2026.05.30(토) 14:45,2026.05.30(토) 16:48,이환|talk,전체,숙제 안 한 사람 (o゜▽゜)o☆,2,13,7,335,0,
2026.05.29(금) 13:59,2026.05.29(금) 19:06,이환|이스케이프 프롬 덕코프|파스모포비아|talk,전체,나는 밥먹는 오리 ヾ(•ω•`)o,5.1,13,9,758,0,
