시작 시간,종료 시간,카테고리,연령,시작제목,방송 시간,최고 시청자,평균 시청자,전체 채팅수,팔로워 증감,구독자 증감
2026.06.12(금) 07:30,2026.06.12(금) 09:18,요시와 신기한 도감|명일방주: 엔드필드,전체,엔드필드 새로운 컨텐츠 해보고 요신도 레츠고,1.8,8,4,64,0,
2026.06.09(화) 09:29,2026.06.09(화) 15:12,종합 게임,전체,닌다 대기방,5.7,15,5,673,1,
2026.06.06(토) 11:24,2026.06.06(토) 14:36,젠레스 존 제로,전체,젠존제 공방 ㄷㄷ,3.2,5,2,168,0,
2026.06.05(금) 04:52,2026.06.05(금) 10:48,명일방주: 엔드필드,전체,엔드필드 물리파티 굴리기,5.9,8,2,112,0,
2026.06.02(화) 19:31,2026.06.02(화) 22:12,종합 게임,전체,플스 쇼케이스 대기방,2.7,7,3,236,0,
2026.05.30(토) 06:38,2026.05.30(토) 13:54,미나 더 할로워,전체,후딱 엔딩보고 방종,7.3,11,6,228,1,
2026.05.29(금) 06:59,2026.05.29(금) 15:54,미나 더 할로워|명일방주: 엔드필드,전체,밥 먹는 동안 엔필 (다 먹고 신작 인디 예정),8.9,12,5,234,0,
2026.05.28(목) 12:13,2026.05.28(목) 15:30,피크|종합 게임,전체,숨쉬기 운동 방송 (내일 신작 예정),3.3,8,6,353,-1,
2026.05.27(수) 03:03,2026.05.27(수) 05:54,젠레스 존 제로,전체,젠존제 빌리 가챠쇼 (1시),2.8,9,6,157,0,
2026.05.24(일) 04:49,2026.05.24(일) 10:12,종합 게임,전체,독서실 오픈 (007 신작 안할 에정..),5.4,8,5,269,0,
2026.05.20(수) 08:41,2026.05.20(수) 11:06,종합 게임,전체,독서실 오픈,2.4,6,2,27,-1,
2026.05.19(화) 05:22,2026.05.19(화) 08:24,모험가 엘리엇의 천 년 이야기,전체,정처기 스런 예정,3,11,7,150,0,
2026.05.15(금) 09:57,2026.05.15(금) 13:42,젠레스 존 제로|명일방주: 엔드필드|바이오하자드 레퀴엠,전체,일퀘하고 일하러 슝 (26일 히트맨 오픈런),3.7,5,3,122,0,
2026.05.12(화) 07:14,2026.05.12(화) 22:00,종합 게임|젠레스 존 제로|디렉티브 8020,전체,닌텐도 3종 데모 체험,14.8,20,7,260,0,
