channelId,name,tags,sumLiveViews,viewership,maxLiveViews,avgLiveViews,airTime
593ade4b57e4999a9051496db7d0f9ff,"숨끼",virtual,12324,1232,89,31.844961240310077,38.7
518166cdeb0ac9bb7119a381be5df7f4,"덴 카시우스",virtual,12778,1277,77,32.431472081218274,39.4
c84df61388f2c2bb8afac273bfd4d90b,"루아 블루벨",virtual,11945,1194,98,31.517150395778366,37.9
5fb53f10e2fe2dfe77cb2cc007d63c42,"이운비",virtual,12808,1280,78,31.62469135802469,40.5
6dfc01cbc7a7180f95311efa63481369,"난지 NANJY",virtual,13638,1363,89,29.712418300653596,45.9
531a13d0f6e13972eb37775768d1410d,"차니0110",virtual,14779,1477,58,33.665148063781324,43.9
60cc882aeddeef86f0bb738fd9e079f3,"SHIN 희범",virtual,9984,998,80,39.936,25
78f1fccfc5bcf0c27b525f57675ea5d2,"치즈냥 ZuNyang",virtual,11207,1120,72,37.23255813953488,30.1
d20f164fe5946abe0bce2e5a43052923,"모코 파르페",virtual,10189,1018,66,44.108225108225106,23.1
da098b7b6def60b21ba450c110bf5239,"연하온",virtual,9941,994,87,37.65530303030303,26.4
d218cfd63f788565fccee5483e74bb1f,"한 이오",virtual,10520,1052,80,36.15120274914089,29.1
35950f5be185ea41d70dd3096fef17f2,"코 코 님",virtual,10934,1093,68,37.703448275862065,29
1ddbc0a60a6a3289c2873ed6b43b20af,"임 설",virtual,13456,1345,56,34.770025839793284,38.7
a0184ab51a6d2b3d00c828dab6ae3d61,"윰 또",virtual,5747,574,156,84.51470588235294,6.8
f199ce331a0e2869f1257ae70ea9241f,"오렌 Oren",virtual,6778,677,181,49.838235294117645,13.6
af51552244c8bdc6d3a8202303554377,"테 테",virtual,11280,1128,80,33.27433628318584,33.9
d4a790246202e97cfd90a193e17ebcb1,"겜나나",virtual,14178,1417,65,30.55603448275862,46.4
e62b2771a14fb902fba8b3b324d59e45,"이소 2SO",virtual,5717,571,140,84.07352941176471,6.8
69de50280ca6e99d48eff5f1d383fce6,"밍쑨",virtual;mktalk15;leopel,10522,1052,69,36.4083044982699,28.9
8729b4ac10b8fb5b95f489f4c243b181,"지요시",virtual,12056,1205,59,35.45882352941177,34
ba171336221a7fc1ac069b2fc7e7edaf,"쨈하니",virtual,10453,1045,60,39.296992481203006,26.6
ff8a77860f5a1da0bd6991c5041525f5,"모야지",virtual;mktalk15,4572,457,461,147.48387096774192,3.1
2e9602da2a4897bcfd8e08015e2c65a5,"도진 YLIF",virtual,7690,769,131,40.473684210526315,19
a1c82f5477f4c1c96ef409fc115a3e19,"김더미",virtual,10233,1023,65,37.21090909090909,27.5
e1d7c110f8d2dd8e8752c97c9d9dc63b,"리연 L",virtual,33471,3347,109,19.935080405002978,167.9
b361878b4700f18112f833bc5090fb73,"리 쯔",virtual;mktalk15,9703,970,67,38.657370517928285,25.1
31a0a1894d38f12111186e43c5f5fde8,"라코유달",virtual,12974,1297,53,32.6801007556675,39.7
1578d4999bb78f6c886c4c7b09e48ac4,"피아노츄는 김츄츄",virtual,13939,1393,53,31.1834451901566,44.7
54bdb327ed6039db869d15b0e5eec394,"린시",virtual,8268,826,99,38.27777777777778,21.6
76ec1d49712f829dc5f1e485127a08fd,"정레나",virtual,11455,1145,53,36.59744408945687,31.3
174eee103bda87d4005db7b9bca0e98e,"김카키 KIMKHAKI",virtual,6451,645,107,59.18348623853211,10.9
b164ebbfdc276d3d77505d6912b5843b,"셀레스",virtual,10562,1056,69,33.3186119873817,31.7
1222205011fdd76b663d7b082effcc38,"차차엘",virtual,18021,1802,47,29.25487012987013,61.6
fefedccfe6a4803803a1f1c71ffdbc65,"로미미",virtual,11462,1146,72,30.242744063324537,37.9
5f7890a846ee8f4648dbb35f98dbe41c,"남궁루리 NGRULI",virtual,7518,751,69,55.279411764705884,13.6
7a54f99072535a6976b2a43cf5a4d26a,"서몽 ILLUSION LIVE",virtual,11162,1116,61,32.82941176470588,34
319363f7de8e9533e9424c222561604c,"르케Leuke",virtual,15737,1573,47,30.43907156673114,51.7
3553849193a26f157ba0b83d6ea1857d,"월야화랑",virtual;mktalk15,8518,851,69,41.551219512195125,20.5
568c1f0a86448b075ac7ff597c407b88,"어츄",virtual,9837,983,98,30.08256880733945,32.7
acbd664b89beaa522b1c65d1625e7340,"망크빵",virtual,11275,1127,52,35.124610591900314,32.1
2044b293380de23e5df1bb2b4b9407b1,"나빈이양",virtual,9488,948,65,36.775193798449614,25.8
cf882ca21960c190dd6af5c8332d3876,"미엘 스윗하트 HAVEN",virtual,7223,722,236,34.39523809523809,21
b192cb11dec2630c8e01102daef7b76f,"나츄",virtual,6496,649,79,62.46153846153846,10.4
313b45f8f5893f4b1b7b4000fa2da90b,"무하디",virtual,12428,1242,101,24.955823293172692,49.8
aa6fd11803339726bad71855f8c8aee9,"달빛머무는밤",virtual,12464,1246,110,24.108317214700193,51.7
df167369aa606bc2ced92ffbb580fbb1,"알렌비",virtual,16572,1657,63,24.9203007518797,66.5
2337bb8d3378cdc433fd89d376bbe687,"제피zephyr",virtual,6335,633,137,45.57553956834533,13.9
d463ef5f5803dc8bf47036bcf8099e62,"권화련",virtual,13141,1314,48,30.56046511627907,43
bbd2d3a7abc36bc1d71fab75c35fa0e7,"송쿤",virtual,10311,1031,163,24.667464114832537,41.8
48d54fc26fecb87b2f6125a08f484322,"냐류98",virtual,14383,1438,46,30.153039832285117,47.7
f62e2d67324308ec59e009134d9f8a42,"아마노 미오",virtual,21381,2138,74,22.01956745623069,97.1
3e4cec21aa539da475b12e6f294ee766,"시로우미 미루루",virtual,6255,625,117,48.48837209302326,12.9
072250c1145db5796b7e40f787e81bb0,"박진혁3",virtual,11483,1148,67,28.7075,40
371dd31eb93b6c1ca4b7c75cd746c52d,"온하",virtual,8093,809,71,39.67156862745098,20.4
9a71adf8e4e761833f5173f4477acfe9,"미시코",virtual,14385,1438,54,27.66346153846154,52
7c740cb6bc6351e01bce31375175a38d,"어써미",virtual,13606,1360,87,23.87017543859649,57
3e058dcfbb022dfdaa1a9b7d9eefe45a,"귀털",virtual,11383,1138,50,32.155367231638415,35.4
7edea32c0c19842f07c6a1e323a5b15a,"아루네 arune",virtual,7669,766,76,39.942708333333336,19.2
7b7285626b4ca493d0f8c03fa6e05693,"팟 지",virtual,10085,1008,90,27.78236914600551,36.3
0bdd2da7d5dd4c68b00fb6471ab36809,"쏭이",virtual,10338,1033,62,30.316715542521994,34.1
b3faaa462d5ed590e966e7ee8936fa53,"담익지",virtual,11047,1104,66,28.545219638242894,38.7
6b0ff94648d69467df7af3bc2c8ba413,"지 효 닝",virtual,16509,1650,52,25.051593323216995,65.9
5be438fbbd4fa52c27fbf4fcdb21eb5d,"키케미치",virtual,4859,485,147,79.65573770491804,6.1
3068044d6087f8c98143f18c06516b63,"우주링",virtual,12238,1223,60,27.62528216704289,44.3
49233fb6a81a4e54d49dfb28336e1778,"달유아",virtual,5954,595,138,45.45038167938932,13.1
f9fc311fe02dc12836623fef9ca0ccc3,"황금동꽃순이",virtual,17063,1706,58,23.731571627260085,71.9
033f8d082555a8f1ba7bc449e1d4f67d,"네루 쿠로밍",virtual,8583,858,56,37.97787610619469,22.6
ca5e1b3de1da047ac547a29619fb7e1d,"정 시니",virtual,12074,1207,140,22.317929759704253,54.1
d06d354816380d071a3ea98411c60bfb,"박시러",virtual,11096,1109,52,30.316939890710383,36.6
d56bc5b907556633e6499b3e3f5a2b08,"연 구 대 상",virtual,7101,710,82,39.89325842696629,17.8
60a7ca5191e7987432e77593a368582a,"대충1",virtual,13819,1381,42,29.846652267818573,46.3
e0488306bfb284fc5d43f84af4a59ce4,"헤일라 미러",virtual,7325,732,67,43.088235294117645,17
4719905f955b76f5a7e741fa81f6ae1a,"세레나 Serena",virtual,7978,797,109,30.21969696969697,26.4
1963bb156cd9a572916827d4fef7516e,"쇼 카",virtual,6319,631,96,44.815602836879435,14.1
3d08f17e7ec1e2fb258f76c35d992160,"진짜루비",virtual,9312,931,114,25.723756906077348,36.2
c96c49c253eb4122842679c2a3b9ebc6,"유니코 YUNICO",virtual,11658,1165,54,28.296116504854368,41.2
3979fdba8be365f53a3ea57a41df4b79,"하 해",virtual,12072,1207,48,29.159420289855074,41.4
be242dede50d12910ae8d382f55b0ff7,"망시",virtual,7451,745,97,33.86818181818182,22
63711cf14c28eecbd30eb07b469bb196,"단양 danyang",virtual,6933,693,65,44.729032258064514,15.5
65d845f717e3c3abb93de6158c613f0d,"츄이닝",virtual,10159,1015,56,30.14540059347181,33.7
ef876c49d8386f76193f8f1db47eb4d7,"괴양이",virtual,5506,550,93,61.86516853932584,8.9
3878fc3da3ddcda1fad68457ab9e6783,"세리얀",virtual,13919,1391,72,23.006611570247934,60.5
cc0a2ad99af54e3d49c3bcfa2ed7066c,"베르체 Verce",virtual,7755,775,60,38.582089552238806,20.1
1d19dc348fdf699e63885944b49ff60c,"코기사와 코코로",virtual,11548,1154,47,29.534526854219948,39.1
76734a0a4d469bb00304d4018cda896a,"콩루나",virtual,17284,1728,64,21.934010152284262,78.8
d81d59f432489a1f9e2af897bf8eab7a,"이도나",virtual,19404,1940,47,23.406513872135104,82.9
0f1e2588bec80521d573092ec2601aad,"호주머니",virtual,6337,633,133,36.630057803468205,17.3
bc56405400dbae2b1c9072f122c00d1a,"담백컨",virtual,15699,1569,63,22.78519593613933,68.9
515ebb908a3ccae1a12cdf5d60c6b2af,"깅어름",virtual,12755,1275,51,26.46265560165975,48.2
e5e29bda5e2a4a997d40d15c220ff248,"설 몽",virtual,18560,1856,55,22.227544910179642,83.5
1a84e42602fb493fef2ae998947a8782,"에이챙",virtual,7383,738,91,32.95982142857143,22.4
e7dd05e9358afe9aa4749b68f1221776,"먀 루",virtual,12294,1229,58,24.98780487804878,49.2
57609599a4cb3bb0e65325235f276e42,"포요",virtual,4951,495,98,75.01515151515152,6.6
dae4a29e9dfc67fabd1ac509a024afcb,"미 슈",virtual,8527,852,136,25.37797619047619,33.6
f36366e55da4225c6e1512e5cffffb28,"반팽",virtual,7174,717,77,35.87,20
fdc0e45b50ccabb34133a97e8be1894b,"삐쭉v",virtual,8748,874,74,28.966887417218544,30.2
8efc3862292897d542f8cb238cf7d367,"김한라",virtual,9709,970,52,30.058823529411764,32.3
82502a15d0293caab3d8f90fb1713530,"오츠 글라디우스",virtual,9320,932,48,32.13793103448276,29
7dd6f0927c18f4acc3f40b8d31a80f0f,"블루파랑",virtual,10745,1074,56,27.20253164556962,39.5
920708a571b8b9d89e5956963662c08e,"재울게",virtual,8004,800,65,32.016,25
939efd46507c177fb35f803777602c5b,"JiNiE 지니 I 에델리안",virtual,5151,515,140,51,10.1
0ba28040a5feb90e706d643ad662930e,"모지오 Mozio",virtual,9411,941,57,29.13622291021672,32.3
afd12ea904a658d888db3a8353d6a160,"시공보이",virtual,7158,715,64,37.28125,19.2
075118b6fd7f16a5703e85e86102fd68,"은왕",virtual,8983,898,50,31.519298245614035,28.5
03bc1508b04c3fc4788af8bd0c9db08b,"김재이",virtual,11060,1106,57,25.36697247706422,43.6
691e659eb962f340b42b2a145d196b0b,"렌야 베레타",virtual,7914,791,72,30.555984555984555,25.9
a0df4874e1d6cdb2b7ee2ac4ef36aad4,"후유 에드문드",virtual,6507,650,64,42.80921052631579,15.2
2b643e1b0cb736763965e0830179a297,"루 랑",virtual,8535,853,57,30.701438848920862,27.8
21e45f2d67f33b783e58a0823ac43d2b,"양담비",virtual,6425,642,100,34.543010752688176,18.6
1296a4df3696511c2239cf641cfd0fd0,"하야시 이로",virtual,8471,847,56,31.25830258302583,27.1
746201a013be741f2d751e63c8d317ae,"하랑히",virtual,6931,693,96,31.22072072072072,22.2
55ae73f181013c3337e6a6f14e4e0d53,"오소라",virtual,9520,952,52,28.93617021276596,32.9
92e5c7f8a6bd79920a1c930e6f011623,"쿠키 Cooki",virtual,6032,603,74,44.35294117647059,13.6
13bb5ec9983591905304b93f54eb94db,"겜비 게임하는도비",virtual,12977,1297,50,23.898710865561693,54.3
8968e548991e09739da81e75c7dc75c0,"테루미 다루",virtual,13867,1386,47,23.867469879518072,58.1
14a414f8fee245c88ebc02de2ec2d2bf,"싱압둘",virtual,8965,896,53,29.883333333333333,30
37ac1f698a0c99c9341f8dc27e84b4f9,"좋은나날",virtual,7815,781,144,24.968051118210862,31.3
c02efcf40df6fcdc0c0a7f611a0937fb,"오스카 Oscar",virtual,9685,968,44,31.041666666666668,31.2
cde9b4c389b36d38c8b2693a95de7385,"나다n가막",virtual,9379,937,45,31.263333333333332,30
cd032bc69d4f683e3c645a8d3fc20d42,"김 츄",virtual,5651,565,75,47.889830508474574,11.8
960e31e711e3cc40c506e4ad8208620a,"카야 KAYA777",virtual,8515,851,47,33.3921568627451,25.5
34dd8435552bd6739e7158f7762705b8,"나을 Naeul",virtual,7736,773,64,31.193548387096776,24.8
fa13aa7f06e0ab87ff5eee9935d40c98,"아쾅 Akuang",virtual,16805,1680,38,24.71323529411765,68
425366ceabbd175f051db2e87c3db139,"멜삐",virtual,9687,968,54,27.5982905982906,35.1
7c3c0cb8f3a5498b7a2956ef42e0b414,"김 열 정",virtual,10696,1069,71,23.252173913043478,46
0412ef0033fc1101403a770737fbc0de,"랜박",virtual,13104,1310,52,23.11111111111111,56.7
82d0d7494afb41193fc469e57e0df5df,"제철게",virtual,7371,737,61,32.90625,22.4
d6e680f5b17eba0b078f978dd722c0f3,"야시로 YASIRO",virtual,9581,958,46,29.48,32.5
6bd4b2733abdca309ec4b2b6c9c0148a,"로기",virtual,7739,773,76,28.769516728624534,26.9
98d01e25e79820a55d261f3baf19f2eb,"루이 Luii",virtual,6228,622,103,32.60732984293194,19.1
fa308a4adcf9d95dc35ede522a8a9aad,"우주 주",virtual,8967,896,46,30.814432989690722,29.1
4e3533fbf8dba3d3ab7eec1dfca763d6,"참 다 래",virtual,12375,1237,55,22.83210332103321,54.2
13add72a9cf1e296eaff035e9fe8b300,"에우아",virtual,11287,1128,53,23.81223628691983,47.4
4314d5bc878a410965548f360a6a6630,"이 리니",virtual,13424,1342,65,20.557427258805514,65.3
fd1ba01789a218cf3500bdcf1d0d55bb,"푸뽀",virtual,12776,1277,41,25.19921104536489,50.7
92bb09339abcf26246d5c7508fb6aff1,"해 죠",virtual,5184,518,87,49.84615384615385,10.4
4af958b5fe302ad3f9a01e3426ba1f6f,"이비나",virtual,4904,490,95,54.48888888888889,9
8739150b36f16b83007642a53f534c10,"아치치2",virtual,10257,1025,48,26.232736572890026,39.1
3ab5d2f7a10442389c660ab0e4451622,"하카세 유우",virtual,4880,488,83,59.51219512195122,8.2
6c144288aea90dbb1f4d9f60da6e8acf,"우쯰쯰좌쯰쯰가리개",virtual,5864,586,118,33.12994350282486,17.7
a46e4420d750f17b3c764bc422a6f411,"젠드로 Jendro",virtual,15365,1536,51,21.369958275382476,71.9
7620bd58fe8202201943b50669a68764,"타나베 하루",virtual,6556,655,130,28.38095238095238,23.1
bef4ad50f587b53403bf5235d9aa7fcc,"라망 Lamant",virtual,5962,596,61,43.518248175182485,13.7
6e0cf11c9837f580d79f1c247d0166c9,"햄루나",virtual,9793,979,59,24.360696517412936,40.2
aacb6131c12f38adb9c22943c15ac761,"김 데쿠",virtual,11248,1124,54,23.384615384615383,48.1
00b3e3351b84827c73d78caba23fa238,"퀸슈아",virtual,6547,654,59,36.98870056497175,17.7
27b38f9ce948643d639f6abfc2788b15,"꾸이링",virtual;mktalk15;leopel,5976,597,82,36,16.6
9b5afc87bb2fcb1773bcd9c434f0fdd6,"다 랑",virtual,11085,1108,42,26.840193704600484,41.3
f4c2ff0be58895c211652674f2f19ffa,"그나로",virtual,7119,711,59,32.35909090909091,22
19e50acc081bbbe156c836dde6becb65,"치카게 사쿠야",virtual,9167,916,50,27.61144578313253,33.2
fad981710a240c690f46d635231a3e78,"유 리 구 두",virtual,8263,826,63,27.36092715231788,30.2
adeb7ab9d551519ccfae37b3788c40f1,"대가울",virtual,12482,1248,56,21.63258232235702,57.7
9d749360ce1c6c4bc0d59f0e6237e065,"명칠",virtual,5650,565,61,44.84126984126984,12.6
b14e49789bae3c00b6b4c98d60ff036d,"HERA 헤라",virtual,9152,915,44,28.962025316455698,31.6
efdab1b9a95b483eb66472bf79603006,"뀨 미 호",virtual,9614,961,63,23.679802955665025,40.6
e35f7c5f089c0b94da7540f08852be44,"솜 SOM",virtual;mktalk15,7465,746,64,29.16015625,25.6
3fefbab86746791039760a3ce516f1da,"슨아",virtual,6247,624,69,34.705555555555556,18
eab61479d66b760507248cdb12c928db,"토우 루체르나",virtual,7555,755,50,31.610878661087867,23.9
d9bea55de83dd6e9083df921480ef1d5,"김염록",virtual,5213,521,77,45.728070175438596,11.4
673b7fd8643c1a6800bb67e5bdde99b6,"연치호",virtual,12661,1266,40,24.162213740458014,52.4
0786a044e6c8eeda0119338e434a4de1,"시 희",virtual,4236,423,114,59.66197183098591,7.1
7b630cfb6f772f91110e952c1449f1bb,"한서이 SEOI",virtual,8911,891,50,27.250764525993883,32.7
dc5a830020254936843b8afeed98949f,"사이네코 코나타 Wishing",virtual,7173,717,49,33.67605633802817,21.3
58fbc220638009db28385db1112d22df,"초깨비",virtual,8825,882,44,29.31893687707641,30.1
9c5288d14ce819f6cf8ef48c521d6506,"아카즈네 카츠키",virtual,5465,546,88,37.689655172413794,14.5
b2f0f7800cb24fad311ae6be70b14975,"안녕나는두벼리",virtual,5555,555,64,44.08730158730159,12.6
a9dad182f11740c035c7c0685f7250cc,"마리owo",virtual,9479,947,42,28.211309523809526,33.6
e630c27b3c51307c1a064213a4a000bd,"유다히",virtual,6567,656,47,39.32335329341317,16.7
f2d1a3685b4b5567caf754dfaf714e35,"실론티 우유",virtual,5623,562,167,29.43979057591623,19.1
2b777f88980e1eda075a9de9928e54cc,"아마네루 피요",virtual,11976,1197,46,23.16441005802708,51.7
8b7b1812ff48c2e63a04ad31237cafd8,"아슈 Asu",virtual,6586,658,112,26.991803278688526,24.4
32d7a9db5ac0a8951a255c63519bb261,"제트블랙 ZettBlack",virtual,12601,1260,66,19.75078369905956,63.8
7e8004f0a82dafa26dfc619513e83d5b,"리쥬 Lizuu",virtual,8494,849,73,23.92676056338028,35.5
2dbd0a9dee4c5ba9f7c0c34ac6724ff4,"레옹 신부",virtual,4628,462,77,57.85,8
714f93d84638d012387ea0924690963a,"큐피짱",virtual,10351,1035,42,25.81296758104738,40.1
c29e893346300b5e778320c11820ab42,"김뀰빵",virtual;mktalk15,8653,865,50,27.21069182389937,31.8
1b55e07f8d3cdf58334796ed76cd9699,"묘현",virtual;mktalk15,9400,940,45,27.089337175792508,34.7
9a3de109da119b34dc6596c11468470c,"웨히히",virtual,10413,1041,48,23.773972602739725,43.8
552b6fe655627fc014fccf800175791c,"잠만영",virtual,11035,1103,45,23.93709327548807,46.1
f966fa6decfa7bbb5c60accf817dd9bf,"윤소야",virtual,7931,793,57,27.538194444444443,28.8
3fa34ebd5cc96ded3941b5b588d25362,"김칠칠",virtual,9023,902,45,27.763076923076923,32.5
1fd54afbec396b332cf2883561f48a0e,"유기농솜사탕",virtual,7585,758,63,27.886029411764707,27.2
6d705e771d02e31473b84b3eb9988ec6,"쎄랑",virtual,7697,769,70,25.828859060402685,29.8
27c308b12e19387d2bc9332c2df66f83,"시 네 진",virtual,10125,1012,44,25.186567164179106,40.2
5891784ca4e2320cfa25668f1f247579,"선아린",virtual,7053,705,60,29.3875,24
4028770e384f396fe3318baad907cff5,"송찐빵",virtual,7915,791,51,28.369175627240143,27.9
7adaadec7096df91b56900f999d69016,"다들 좋은 일만 생기자",virtual,8381,838,62,24.722713864306783,33.9
5d6a0908bb4eac47f3d839cbffe60961,"냐페르",virtual,6869,686,57,30.12719298245614,22.8
4f8439f250042ac377b903cda29b150f,"갈 구 리",virtual,6102,610,53,37.207317073170735,16.4
642cb40de294be8f136fc8566f4f199e,"순두둥",virtual,12959,1295,48,20.935379644588046,61.9
54723d54738fd66730c420e4c17a224d,"김헬레나 helena",virtual,6603,660,64,30.013636363636362,22
50f557a43a5c19517243a2271882c249,"미나토 히토리",virtual,6773,677,64,29.068669527896997,23.3
7b7cfb8f773d30f44fe2803607e66ec8,"소미밍밍",virtual,7377,737,55,28.704280155642024,25.7
93a593a785478071493e9a9932a9a489,"안어이",virtual,8108,810,73,23.707602339181285,34.2
77633b9a2d19389ceb85068b1adcf271,"티알",virtual,8569,856,46,27.46474358974359,31.2
fd8516eb8d31a8a5147e94c281ae3f07,"은초이 Choy",virtual,8031,803,55,25.906451612903226,31
6f3d81da787c852f27bf4c8a36261c1e,"Oo시안oO",virtual,9280,928,48,24.293193717277486,38.2
f53081b9a3ceaea1742f413a83258b38,"청둥찌덕",virtual,6527,652,49,34.53439153439153,18.9
e2910a72427d1976d30a1796f8e39111,"밴냥이",virtual,27028,2702,60,16.22328931572629,166.6
7083e83967817b39ca8e32ce8a91facc,"나 빵",virtual,11293,1129,41,23.576200417536533,47.9
76001571b34d5d8a7451536c7facc309,"아가원숭이비",virtual,3642,364,142,71.41176470588235,5.1
5edfc4deea955ae0bf15b7ab4401c398,"재온 JAEON",virtual,8826,882,46,25.582608695652173,34.5
4d3c8106e0f529e2fb44276c6aeee994,"파오니",virtual,9117,911,44,25.537815126050422,35.7
2745955e38c737ddad72c2faa4803069,"츄 밍",virtual,11885,1188,46,21.60909090909091,55
74b996fd959c56cc5421d887b6d772ae,"준버드",virtual;spearforest,6932,693,46,31.36651583710407,22.1
da7d07e4132e4608de980f50f347ad5c,"모몬 헤닐",virtual,7359,735,48,28.97244094488189,25.4
6e872ef76e61aee6fd9aed66077a9f4c,"게임못하는보니",virtual,22893,2289,54,16.66157205240175,137.4
8e21a4713ba6372e6c5a98c3f7160824,"당근카렌",virtual;mktalk15,7949,794,49,26.148026315789473,30.4
522359c96788ba8e9823799b58e099a0,"해든 YLIF",virtual,6222,622,61,30.351219512195122,20.5
e43e57d18238478ab373d447b8017d36,"위즐리어카",virtual;mktalk15,10003,1000,41,23.93062200956938,41.8
55afeade4c2e1a3107d87f48056b1a00,"느에누리",virtual;leopel,12797,1279,37,22.569664902998237,56.7
3cc92ec03a85885d2d86fc80bb9b6073,"윤해서",virtual,8497,849,41,27.498381877022652,30.9
0388feef7e67393cfc02369b40b22189,"새롬이 Saeromi",virtual,7683,768,51,25.95608108108108,29.6
8746f51a23aad61a7cac34ddb1c1d05b,"흑 주",virtual,5912,591,49,36.26993865030675,16.3
cb23c90f33e6fb59276a787be3e372b8,"딴비딴비",virtual,5380,538,83,31.461988304093566,17.1
8f8dd50690143b06110c93ff9b1a6fd8,"해아 HAEA",virtual,7532,753,75,23.391304347826086,32.2
73d464c3df620ebf7bbf28108ed605a4,"사에 플로시아",virtual,4870,487,80,38.046875,12.8
6445cd09811f4bbfd22e944d4d6c4b8d,"렁 이",virtual,7868,786,71,22.739884393063583,34.6
61acacd56ff16f2b5cd09aa8b9d5002d,"흑지로",virtual,6720,672,84,24,28
d8f9cfab91b27abb7b3f7f2c1a186e29,"달은월",virtual,10084,1008,43,22.76297968397291,44.3
3aa0be9618364797f3532806ecc4e38b,"42곰탕",virtual,10468,1046,48,20.852589641434264,50.2
4a372ebe1371e867cf160dcd4deeaf2c,"사야 세리카",virtual,6288,628,65,27.82300884955752,22.6
c4355058a6bae351ca229b38c0db4a2c,"아탕 Ahtang",virtual;leopel,6104,610,58,29.631067961165048,20.6
45d0e65f8c9f98557a595b9d12736f70,"가을솔",virtual,10831,1083,44,21.40513833992095,50.6
b134c6981709fdb7c9e8c52f42c48d4b,"건망고",virtual;mktalk15,11130,1113,40,22.171314741035857,50.2
cc3e3251abaf1466434849bc0955cb4e,"츄키 CHUKi",virtual,8910,891,37,26.676646706586826,33.4
20e1a712e2b47f1e709fecae3c746f32,"지쓰링",virtual,13377,1337,36,21.4032,62.5
fb928a3051bfda0662b5ee3c116b71b9,"꿀 뭉",virtual,9062,906,41,24.03713527851459,37.7
3708a2e65c1a964d60367612c0e0f69b,"쪄 니",virtual;mktalk15;leopel,6819,681,66,24.617328519855597,27.7
65e49b4f2591867014403f2599f0b493,"배토Baeto",virtual,5889,588,78,27.64788732394366,21.3
dbc5906d632b15ff5f226285eb68866d,"이리나쨩",virtual,6631,663,50,28.337606837606838,23.4
0396b500c152c7dfaee6641e7da9ceb4,"샤커레또",virtual,7677,767,41,27.916363636363638,27.5
f88e567b0914272ce7afcb427cff322b,"마카 MACA",virtual,5921,592,49,32.17934782608695,18.4
08be8a24e3faa50e86a4c7928df8a2f0,"유히설",virtual,6347,634,61,27.00851063829787,23.5
50bc69419921ed333fee0a0c854076e5,"디아푸",virtual,6707,670,48,28.180672268907564,23.8
038a80933dc75a1373a45c1974972abf,"후쿠미",virtual,8080,808,60,22.07650273224044,36.6
7ef206fc7c057132698b31b3b1c3acdf,"담아 DamA",virtual;spearforest,10313,1031,38,22.766004415011036,45.3
11d8198a35373468ccbc5c669d371080,"세 라 핌",virtual,10438,1043,40,22.0210970464135,47.4
a18287837288ef8b99d302fc67552eae,"뽀소리",virtual,15882,1588,38,19.181159420289855,82.8
bc24f9b896286457f101be5874eb4ceb,"모찌유키 MochiYuki",virtual,13362,1336,55,17.3984375,76.8
68daca14bebc804d56b3dc601c8e7aff,"리 이",virtual,7155,715,56,24.336734693877553,29.4
afe7bad3f54d9542cd3d0a30e38aa8ed,"온치",virtual,7906,790,71,21.3099730458221,37.1
2229be25fd4122083a8f93daf2a55d26,"무라사키 치즈루",virtual,8742,874,40,24.016483516483518,36.4
96be3d27abcfe176659dbabb18464d0a,"아자엘",virtual;mktalk15,8469,846,41,24.476878612716764,34.6
e7b11b2af4a27928e5715420ec9166af,"야코코 Yacoco",virtual,3445,344,90,73.29787234042553,4.7
8866fdb14dc75ee85397c81e0125e969,"아라드 영업사원",virtual,7166,716,49,25.32155477031802,28.3
3ac33ab776f03e1142d47e5b3c639566,"곰곰2Q",virtual,10880,1088,37,22.295081967213115,48.8
341e9802f482e3645de371b5b788893c,"카 알",virtual,13468,1346,37,19.923076923076923,67.6
5736d20e3e18afc5408e9b54190e6c16,"쥬리JURI",virtual,7574,757,58,23.02127659574468,32.9
a84af7f8c35b72723e1908452b276cb8,"리츄쨩",virtual,5343,534,114,26.191176470588236,20.4
33aaff0f55d86efa0f9ad90a9f605c7f,"화이트휘핑",virtual,5642,564,112,24.424242424242426,23.1
ed6874f498ce8559a4118f2f87270a6f,"델 쥬",virtual,7518,751,43,26.659574468085108,28.2
e04181c4169fad7d62d1b81d78ea11b6,"톱밥입니다",virtual,8861,886,90,18.422037422037423,48.1
3435724ab5b1e597b456ed545541410f,"이장댕",virtual,12463,1246,49,18.194160583941606,68.5
5d7f8a961cecff7b7e071f71eaa93593,"휘운",virtual,9152,915,55,20.114285714285714,45.5
76bef7b01fd974591d9c2ffc05d9291d,"이 채린",virtual,13720,1372,42,18.59078590785908,73.8
d4d88e83059537eacfc2be65b129f8f2,"양쿵",virtual,4503,450,141,30.221476510067113,14.9
6e4f4648a22d2ec746b50ca6bdf75a41,"판도라야",virtual,4941,494,61,35.292857142857144,14
17b2791ab1d2e0cd8726870d9931243a,"예 잉",virtual,6677,667,44,28.29237288135593,23.6
7aacd71743fa6e5a1963fd9703be7e5e,"태쁘 taeppeu",virtual,11746,1174,42,19.511627906976745,60.2
3b761f97fcf007834dd6503ecb44f804,"엉토리",virtual,7641,764,52,23.015060240963855,33.2
c4ea3191d51343a47b379b5af69705c4,"해요1",virtual,7584,758,57,22.371681415929203,33.9
b4e6d2d04f7dc0603143afb1d5f23dfd,"달 짱",virtual,8688,868,41,22.984126984126984,37.8
fc62be23517b28eb8c554370aa1eca56,"탐랑",virtual,6600,660,38,30.4147465437788,21.7
