시작 시간,종료 시간,카테고리,연령,시작제목,방송 시간,최고 시청자,평균 시청자,전체 채팅수,팔로워 증감,구독자 증감
2026.06.14(일) 11:30,2026.06.14(일) 15:30,이스케이프 프롬 타르코프,전체,개도 안 걸린다는 여름감기 걸리고 나은 애 [PVP],4,18,12,1377,0,
2026.06.13(토) 03:29,2026.06.13(토) 04:36,talk,전체,얏팔 너무 아파요...쉬는 날이면 뭐해,1.1,18,14,444,0,
2026.06.10(수) 02:08,2026.06.10(수) 07:36,이스케이프 프롬 타르코프,전체,혼자있기 싫어서 방송킴 [PVP],5.5,23,16,1477,0,
2026.06.07(일) 11:50,2026.06.07(일) 15:36,이스케이프 프롬 타르코프,전체,지각지각지갖ㄱ지가기기자가가지 [PVP],3.8,22,14,875,0,
2026.06.06(토) 11:30,2026.06.06(토) 16:00,이스케이프 프롬 타르코프,전체,점심을 8시간 먹고 와서 쇄빙선 트라이 ㄱㄱㄱ [PVP],4.5,16,12,909,1,
2026.06.03(수) 11:30,2026.06.03(수) 15:36,이스케이프 프롬 타르코프|마인크래프트,전체,늦은 쇄빙선 탈출기 3일차 [PVP],4.1,18,8,844,1,
2026.06.01(월) 11:30,2026.06.01(월) 15:00,이스케이프 프롬 타르코프,전체,비명이 난무하는 쇄빙선 2일차 사망일기 [PVP],3.5,22,15,637,0,
2026.05.31(일) 11:30,2026.05.31(일) 16:00,이스케이프 프롬 타르코프,전체,쇄빙선 늦깎이 지각생은 아직도 못들어가고 있죠ㅜㅜ [PVP],4.5,26,17,1131,1,
2026.05.29(금) 11:30,2026.05.29(금) 15:36,이스케이프 프롬 타르코프,전체,BTR 아조씨 안나오면 쥬겨버릴꺼야!! [PVP],4.1,21,15,1626,1,
2026.05.28(목) 11:30,2026.05.28(목) 14:12,talk,전체,진짜 할말이 많다!! 저챗 좀 하자,2.7,17,11,1203,0,
2026.05.27(수) 11:31,2026.05.27(수) 15:48,이스케이프 프롬 타르코프,전체,휴가 끝 탈콥 복귀!! [PVP],4.3,20,12,845,1,
2026.05.25(월) 11:30,2026.05.25(월) 15:30,마인크래프트,전체,휴가는 오늘까지인가...?ㅜㅜ [띵타이쿤],4,17,12,617,0,
2026.05.24(일) 11:29,2026.05.24(일) 18:12,마인크래프트,전체,원시인 노캠 방송이니까 마크 좀 더 하겠음^^ [띵타이쿤],6.7,15,10,1222,2,
2026.05.23(토) 11:30,2026.05.23(토) 17:24,마인크래프트,전체,마크했다가 원시인이되어 노캠방송입니다 [띵타이쿤],5.9,19,13,1077,3,
2026.05.21(목) 11:29,2026.05.21(목) 15:42,마인크래프트,전체,마크로 휴가 왔다가 대농장주가 꿈이 되어버린 [띵타이쿤],4.2,20,16,749,0,
2026.05.20(수) 11:30,2026.05.20(수) 16:18,마인크래프트,전체,혓바늘 나서 마크로 휴가옴 [띵타이쿤],4.8,17,12,766,2,
2026.05.19(화) 11:30,2026.05.19(화) 16:00,마인크래프트,전체,탈태기와서 마크로 휴가옴,4.5,18,13,650,3,
2026.05.18(월) 11:29,2026.05.18(월) 16:00,이스케이프 프롬 타르코프|talk,전체,일반인이 되어 돌아왔어요ㅋㅋ [PVP],4.5,17,13,1104,3,
2026.05.17(일) 09:59,2026.05.17(일) 13:24,이스케이프 프롬 타르코프,전체,방송 2주년 기념 코스프레 [PVP],3.4,39,29,2285,3,
2026.05.15(금) 11:29,2026.05.15(금) 16:24,이스케이프 프롬 타르코프,전체,하루 휴방했는데 오랜만인거 같자나~~ [PVP],4.9,25,15,1617,3,
