시작 시간,종료 시간,카테고리,연령,시작제목,방송 시간,최고 시청자,평균 시청자,전체 채팅수,팔로워 증감,구독자 증감
2026.06.15(월) 08:50,2026.06.15(월) 10:36,talk,전체,"미녕이의 우당탕탕 랜덤 노래방(w. 이오몽, 마젯, 위도)🌙in 모션스테이지",1.8,14360,9731,24093,353,
2026.06.14(일) 05:03,2026.06.14(일) 11:30,멧챠 카멜레온|talk,전체,비이잉이잉이이이이이사아아앙🌙,6.4,1413,1079,38344,51,
2026.06.12(금) 11:02,2026.06.12(금) 16:06,승리의 여신: 니케|talk,전체,니애기 스토리 쫓아가다 가랑이 찢어져요(25~26)🌙,5.1,996,793,20203,20,
2026.06.11(목) 10:01,2026.06.11(목) 15:12,talk,전체,나 뭐 바뀐거 없어?🌙,5.2,1113,899,35409,31,
2026.06.09(화) 10:01,2026.06.09(화) 15:24,talk,전체,완전 소?박한 기념일이야 소소하게 쭈까하는 중🌙,5.4,1198,917,36868,41,
2026.06.08(월) 13:01,2026.06.08(월) 15:18,talk,전체,잠깐 도란도란 하다가자했따🌙,2.3,900,759,16998,15,
2026.06.07(일) 06:07,2026.06.07(일) 10:48,talk,전체,"온 몸으로 미소녀들이랑 골프치기(w.엘시, 라코코)🌙",4.7,1740,1255,32192,104,
2026.06.06(토) 05:11,2026.06.06(토) 14:12,승리의 여신: 니케|talk,전체,오늘은 너없음 진짜 망해🌙,9,1385,1070,49064,45,
2026.06.04(목) 10:00,2026.06.04(목) 14:36,talk,전체,뭐 볼 지 고민중이야??🌙,4.6,1576,1266,46117,72,
2026.06.03(수) 10:04,2026.06.03(수) 15:54,바이오하자드 빌리지|talk,전체,바이오하자드 빌리지 dlc 끝내버리겟서요🌙,5.8,600,521,23077,13,
2026.06.02(화) 10:02,2026.06.02(화) 19:06,talk,성인,황해 안본 뇌 김먹는 청년만 알아요🌙,9.1,1802,1013,39737,78,
2026.05.31(일) 05:01,2026.05.31(일) 09:06,talk,전체,(개노잼이니 오지마세요ㅠ) 미녕이 동생의 요가 교실🌕,4.1,4121,3069,50846,103,
2026.05.30(토) 02:55,2026.05.30(토) 07:42,talk,전체,죄송합니다죄송합니다죄송합니다죄송합니다죄송합니다죄송합니다죄송합니다죄송합니다죄송합니다🌙,4.8,6678,2304,50371,361,
2026.05.28(목) 10:01,2026.05.28(목) 15:06,음악/노래|talk,전체,🌟유튜브 8만명 감사합니땅! 10만 공약 드가자잉🌙,5.1,1262,976,34887,50,
2026.05.26(화) 09:27,2026.05.26(화) 13:30,Once Human|talk,전체,개그팀 아닙니다ㅠ우승 유력 후보팀입니다. [MCN대전: 원스휴먼] 🌙,4,870,680,20466,40,
2026.05.25(월) 07:03,2026.05.25(월) 13:54,talk,전체,0.1정도 아는 응애의 JPOP 라이브 이상형 월드컵🌙,6.8,2407,1954,33088,94,
2026.05.24(일) 05:02,2026.05.24(일) 12:18,talk,전체,0.1정도 아는 응애의 JPOP 라이브 이상형 월드컵🌙,7.3,3298,2282,38730,198,
2026.05.22(금) 10:00,2026.05.22(금) 17:54,스타크래프트 : 리마스터|talk,전체,8시) ㄹㅇ 심연의 스타 초보만 1:1 (스타대회 준우승 출신)🌙,7.9,920,706,37520,62,
2026.05.21(목) 10:00,2026.05.21(목) 18:24,승리의 여신: 니케|talk,전체,오늘 부부의 날 기념일이래! 내 아내임🥵🌙,8.4,1365,1006,36374,54,
2026.05.20(수) 10:00,2026.05.20(수) 17:54,바이오하자드 빌리지|talk,전체,바하 빌리지 용감무쌍하게 쭐발🌙,7.9,778,689,29966,51,
2026.05.19(화) 10:07,2026.05.19(화) 17:36,바이오하자드 빌리지|talk,전체,바하 빌리지.. 엉덩이 때릴래..🌙,7.5,796,692,23108,28,
2026.05.17(일) 03:03,2026.05.17(일) 08:24,talk,전체,1시)대낮부터 걸스토크야! 목이 마니 부었서요🌙,5.3,1751,1205,26170,84,
2026.05.16(토) 05:02,2026.05.16(토) 05:36,talk,전체,병문안 와줄래..?🌙,0.6,717,572,2940,6,
2026.05.14(목) 10:02,2026.05.14(목) 15:42,스타크래프트 : 리마스터|talk,전체,스타)테란 캠페인 마무리 지어버리기🌙,5.7,990,833,30000,25,
2026.05.12(화) 10:01,2026.05.12(화) 15:12,승리의 여신: 니케|talk,전체,니케) 오버존 먹어보자. 근데 마리안 나와요?🌙,5.2,1357,989,28436,52,
2026.05.10(일) 05:00,2026.05.10(일) 12:30,talk,전체,"분내 가득 파티(w.양아지, 이오몽, 감규리)🌙",7.5,1077,740,23006,52,
2026.05.09(토) 07:58,2026.05.09(토) 17:48,승리의 여신: 니케|talk,전체,니애기 스토리 쫓아가느라 가랑이 찢어져요. 마리안 정실(챕터 15부터)🌙,9.8,1148,820,32590,49,
2026.05.07(목) 10:01,2026.05.07(목) 17:30,메이플스토리 월드|talk,전체,메이플 플래닛 맛 좀 보쟈!!🌙,7.5,895,705,20638,45,
2026.05.06(수) 10:01,2026.05.06(수) 18:48,승리의 여신: 니케|talk,전체,니응애 스토리 쫓아가느라 가랑이 찢어지는 중🌙,8.8,1103,940,43113,127,
