content_id,sub_domain,lang,body_tokens,channel,sounding
405ddae1156bd1b2,이미지 생성,en,62,1,1
40a4724523d1589c,미분류,mixed,196,3,2
40c3692e3836acc1,이미지 생성,mixed,204,1,1
40d5305ec8a23662,단순 질문,ko,64,1,1
411587ca39a8d621,심리/상담/관계,mixed,99,1,1
412940d0659e9d88,단순 질문,ko,71,1,1
41300b365cd7caf2,마케팅/광고,mixed,31,1,1
415a24107063ed85,미분류,en,80,1,4
41748de8e5cbe422,미분류,en,37,1,1
4196c533788e0a47,단순 질문,ko,12,1,1
41cfb7c8b5030135,게임/세계관,en,52,1,1
41d93a8975334777,미분류,en,34,1,1
41db81ecefcb4cb8,여행/문화/추천,ko,31,1,1
41ea785ab4bacd72,미분류,ko,37,1,1
41f9d3eae64928ad,미분류,mixed,114,1,1
421e874b6bc2ac38,이미지 생성,en,46,1,1
422669d5947b3c2e,미분류,ko,31,1,1
4232b0931c14d724,마케팅/광고,mixed,97,1,1
4252f72ca88088f1,이미지 생성,en,45,1,1
428020e5b97b1d8b,기획/전략/사업,ko,74,1,1
4280444ad6c7490a,단순 질문,mixed,25,1,1
4298fdc6a8b2581f,이미지 생성,en,61,1,1
429b81c68d107a69,요리/건강/생활,mixed,223,1,2
42d5843d19b52fff,미분류,ko,95,1,1
42d8640e17530af7,미분류,ko,69,1,1
431229a2add095c0,이미지 생성,en,90,1,1
431969a8810b8a7d,이미지 생성,en,84,1,1
4351d4376ace7a7f,이미지 생성,en,43,1,1
437dca11dc4ebed2,미분류,mixed,40,1,1
4385df0dc3230128,미분류,en,48,1,1
43bd98ce9d45a076,심리/상담/관계,mixed,374,1,3
43d93c47bade26d2,미분류,ko,35,1,1
43e9d795956bd9db,마케팅/광고,ko,60,1,1
43f2b82a5902c7a1,이미지 생성,mixed,266,1,1
43f9e1595839b30b,미분류,ko,66,1,1
443a64f171a38eb0,미분류,en,121,1,1
445197fd8991ef22,미분류,ko,33,1,1
445ed45437a6cb3b,여행/문화/추천,ko,73,1,2
4470aa2b32cdb853,여행/문화/추천,mixed,21,1,1
449574ac4e8aae08,미분류,mixed,37,1,1
44a8b65d65bd4429,미분류,en,10,1,1
44cadd1b2710cc6a,요리/건강/생활,ko,117,1,2
44d09c834d1175a7,미분류,ko,85,1,1
44f03f1693a0ed04,학술/연구,mixed,62,2,1
44fb8df7bfe7e237,이미지 생성,en,59,1,1
4517c571f6db4ed6,미분류,en,13,1,1
4537f4fa6bf05df4,미분류,ko,61,1,1
453a4bbd408c029a,정리/포맷팅,mixed,211,3,1
45405333ce327a59,미분류,ko,19,1,1
459e58582ffa03a5,미분류,ko,126,1,1
45ae2f51f878a1fa,요리/건강/생활,en,95,1,1
45c5116c6b244ba0,미분류,en,158,1,4
45cae6558b202f92,미분류,ko,32,1,2
45f065b66f6408a3,게임/세계관,mixed,303,1,2
45f79c4f4c3d4cb3,이미지 생성,en,80,1,1
462dfd53e1d3bc55,미분류,en,61,1,1
4630e640212f5b33,미분류,ko,13,1,1
46778d3e2634ff13,미분류,ko,30,1,1
469d5502cba1c407,미분류,ko,26,1,1
46b391ac16a9d934,미분류,en,48,1,1
470662960b15d491,이미지 생성,en,61,1,1
47269edbc6f67be8,미분류,mixed,87,1,1
472d35fe0d80464a,자기소개/취업,ko,72,1,1
47838237388323b2,심리/상담/관계,ko,180,3,1
47880725789e9fac,미분류,ko,19,1,1
479206d28d1cd247,미분류,en,60,1,1
4793f8fd8ce698aa,요리/건강/생활,en,25,1,1
47b9b89ec5791366,미분류,en,32,1,1
47bd1ecdfa0347cc,미분류,en,18,1,1
47c377a79ad6f73f,미분류,ko,59,1,2
47cccd06d2b61dac,단순 질문,mixed,171,1,2
480163f7d9654dbe,이미지 생성,en,37,1,1
4810cdcdcca9a36c,자기소개/취업,ko,77,1,1
481c6fbbe4e21114,미분류,en,17,1,1
483df207ec488053,미분류,ko,35,1,1
487d98ff1217e92a,단순 질문,mixed,171,1,1
48862dc2c3c34606,미분류,ko,56,2,2
488b9317b1b9052c,요리/건강/생활,ko,69,1,1
489227f1878f0660,이미지 생성,mixed,115,1,1
489d11771c11a3af,이미지 생성,en,56,1,1
48aff4ce31a218f0,미분류,ko,50,1,2
48b21b3d18e2c732,미분류,mixed,90,1,2
491c6f06af50a44d,이미지 생성,en,71,1,1
493815cd2d5eeb92,미분류,ko,34,1,1
495414fe56859994,이미지 생성,mixed,200,1,1
496e02bf1a350e14,이미지 생성,en,24,1,1
49860318d1025715,미분류,ko,43,1,1
4994754616f9d4e3,이미지 생성,en,50,1,1
49af0321565aad04,미분류,ko,54,1,1
49d8269be501a42e,이미지 생성,en,54,1,4
49f56cbbb6450696,미분류,ko,27,1,1
4a344c55fa579f2e,미분류,en,22,1,1
4a359905527efaf9,이미지 생성,en,56,1,1
4a3e5c9637036d11,단순 질문,ko,28,1,1
4a58491d19d7b8e4,이미지 생성,mixed,381,1,1
4aaece24326dc19c,미분류,ko,38,1,1
4ad51a6b474ef523,미분류,mixed,26,1,1
4adad83c9b21f338,기획/전략/사업,mixed,44,1,1
4adcbefbc888546e,정리/포맷팅,mixed,31,1,1
4ae49a61b3026b59,이미지 생성,mixed,345,1,1
4b56b90648586c69,미분류,ko,52,1,1
4b5a3dfce1592c53,단순 질문,en,11,1,1
4b84d1ecf8936a9d,미분류,ko,14,1,1
4bef47e524e41203,미분류,mixed,18,1,1
4bfd7c46385f101c,이미지 생성,mixed,72,1,1
4c0765660932ad94,요리/건강/생활,ko,25,1,1
4c089df54bdaef96,이미지 생성,en,37,1,1
4c0c4e0fbf538733,이미지 생성,en,32,1,1
4c15492c5c7c9eba,이미지 생성,ko,163,1,1
4c20493a5edf6e3a,심리/상담/관계,mixed,38,1,1
4c771f45946cfe35,정리/포맷팅,mixed,63,1,2
4cbf9a6156602882,정리/포맷팅,ko,29,1,2
4d010776dbad650d,자기소개/취업,ko,70,1,1
4d0ae197fe96d0b3,미분류,mixed,141,1,1
4d0f575b4829720e,미분류,en,36,1,1
4d2100a524bb3723,미분류,en,170,3,1
4d28a46542b2863a,미분류,en,11,1,1
4d346ca24fae7f88,미분류,ko,71,1,2
4d8c7668616d947c,미분류,ko,60,1,1
4da3c7143418b5f6,미분류,en,23,1,1
4da4415bd65c4b72,심리/상담/관계,mixed,77,1,1
4db27c8d00bdcb38,미분류,ko,19,1,1
4e0a369db1f675f5,학술/연구,ko,25,1,1
4e0bf5be07d7edb2,정리/포맷팅,ko,90,1,2
4e2db524cee2ed07,미분류,en,65,1,1
4e47475500bfa03e,정리/포맷팅,mixed,87,1,2
4e5737354ca93884,요리/건강/생활,en,53,3,1
4e6cd4a7dcc02e8c,데이터/통계,mixed,40,1,1
4e71c9e203ff6f80,이미지 생성,en,38,1,1
4e73c8e25b431917,여행/문화/추천,en,35,1,1
4e74e43669facb25,정리/포맷팅,ko,87,3,2
4e8b8521297643b4,미분류,en,50,1,1
4e903d9528468d71,단순 질문,ko,45,1,1
4e9ef8911e882794,미분류,ko,31,1,1
4ea1466a3cc331a4,여행/문화/추천,ko,77,1,2
4ec7ef942fb5e6df,이미지 생성,en,213,1,1
4ecc256f54462cc3,이미지 생성,mixed,38,1,1
4ece925044da9dbf,미분류,mixed,161,1,1
4f59e100ae179bb2,요리/건강/생활,en,39,1,1
4f89ed5847c3bf13,정리/포맷팅,ko,88,1,3
4f9f6304c5e00566,미분류,ko,61,1,1
4faacdc0899326c4,미분류,ko,13,1,1
4ffb40561d00da81,단순 질문,ko,27,1,1
5027666222aaddcb,미분류,ko,155,1,1
5044f06c67fd91e4,이미지 생성,en,87,1,1
5047c75eebbf6335,미분류,ko,48,1,1
50d91bfade7f9425,미분류,en,14,1,1
50e2b8b7075355f1,미분류,en,23,1,1
512c4d3ea82c3f10,미분류,ko,13,1,1
51b93907e6a0a3d6,이미지 생성,ko,38,1,1
51dac6a65fb8b2a2,이미지 생성,en,70,1,1
51ebfd0959b7241b,이미지 생성,mixed,308,1,1
51efe51d7d0602c1,심리/상담/관계,ko,47,1,1
5212aaea3f818588,이미지 생성,en,66,1,1
521bf5ea44ed0d44,이미지 생성,en,16,1,1
5220fd976274147d,심리/상담/관계,mixed,80,2,1
525d3970a32cf78f,미분류,en,98,1,1
52749f8984a85a8f,기획/전략/사업,ko,48,1,2
5282450f707ed1ec,미분류,en,18,1,1
528bd1d188680420,이미지 생성,en,76,1,1
52bbd40c69d214a8,마케팅/광고,ko,41,1,1
52d616c157c351d8,정리/포맷팅,ko,81,1,1
5308f89e9b1b6fd6,미분류,mixed,30,1,1
535a1cca47d33c4f,단순 질문,en,11,1,1
537399613ac59aeb,정리/포맷팅,ko,29,1,2
5375af32da18fe63,미분류,mixed,82,1,1
537c79fec5fa11c3,단순 질문,ko,10,1,1
5382a7db59e18f70,미분류,ko,40,1,1
538b95812eb0d3e8,미분류,en,13,1,1
53a8b815c55e85fd,이미지 생성,en,51,1,4
53d857ae5f073a76,정리/포맷팅,ko,131,1,1
53d9f10edafc4b1c,미분류,mixed,48,1,1
541637f7c2d7d91f,미분류,en,16,1,1
545ee0deb6b92101,이미지 생성,en,37,1,1
5464930590502253,미분류,en,31,1,1
54ad63208f225aab,기획/전략/사업,ko,67,1,1
54c6008b79e8ae24,미분류,ko,44,1,1
54f93277a7519111,이미지 생성,mixed,142,1,1
55003964898a3be6,자기소개/취업,ko,123,3,1
550e925117ce6be5,이미지 생성,en,44,1,1
551d0ee7471335e5,자기소개/취업,ko,179,2,2
55447d81cb91143d,미분류,mixed,113,1,1
555046455f3c07f6,정리/포맷팅,ko,37,1,1
5575a8cf26d69056,요리/건강/생활,ko,71,1,1
557965d185e3327d,미분류,mixed,95,3,1
559c0ac4fe8f461a,정리/포맷팅,mixed,40,1,2
55a378e8283ab824,이미지 생성,en,30,1,1
55ca0ffa9d931151,미분류,mixed,32,1,1
55dbc9751bcc580a,단순 질문,mixed,191,1,1
55e784f09efe5988,마케팅/광고,ko,216,1,1
565d1553bab69d5d,미분류,mixed,82,1,1
5676d84812ad5b80,이미지 생성,en,47,1,1
5689713c89a7be7b,미분류,en,32,1,1
56a7ef7311c9664f,미분류,mixed,29,1,1
56a9ddc58b230f01,이미지 생성,mixed,148,1,1
56b854d1662ec9ee,이미지 생성,mixed,142,1,1
570f8ccc6d9a7b4c,이미지 생성,en,46,1,1
577c281607dcd589,이미지 생성,en,193,1,1
57830dcda74ed273,미분류,ko,278,1,1
57aadc4141a5a925,이미지 생성,mixed,186,1,1
57b2ef71f67078ca,미분류,mixed,28,1,1
57c53a7696914411,이미지 생성,en,44,1,1
57c841d784819ce6,미분류,ko,33,1,2
57da942e3a317100,정리/포맷팅,mixed,161,3,1
57dab7763a5f7929,미분류,mixed,72,1,1
57ecf67bfc5fe16e,미분류,ko,129,1,2
57fbe33a5b439590,데이터/통계,mixed,98,1,1
5849b1fda3a8449d,게임/세계관,en,68,1,1
584ba02d5197f87c,미분류,ko,112,1,1
588e310104907cab,미분류,ko,40,1,1
58a8e98531151a15,미분류,en,99,1,1
58af1596eee1814e,정리/포맷팅,ko,121,3,2
592f62a524fe9346,미분류,ko,81,1,1
593672d68787fe94,미분류,ko,41,1,1
594a688d32bacbdf,이미지 생성,ko,40,1,1
597210b382024816,미분류,mixed,14,1,1
5979dfc77d991c8f,게임/세계관,en,21,1,1
5998039ac788c2b4,자기소개/취업,ko,80,3,1
5a0a8c248bafd5bf,미분류,mixed,57,1,1
5a1a8040a1fe0498,심리/상담/관계,mixed,129,1,1
5a1f70d25bdd4db8,심리/상담/관계,ko,69,1,1
5a9af641a224ac86,이미지 생성,en,42,1,1
5aa7d94b0777b1a7,미분류,ko,17,1,1
5ae8a44d26013f75,이미지 생성,en,38,1,1
5af5cac460f837ca,미분류,en,14,1,1
5afeb357336424e0,정리/포맷팅,ko,80,1,2
5b07920722f738ca,이미지 생성,en,74,1,1
5b2ac98f89ef3455,미분류,en,30,1,1
5b5c02699e7ee93c,미분류,en,60,1,1
5b6d3ff5786696a3,요리/건강/생활,mixed,203,1,1
5bd4a5c436f6d29e,미분류,en,100,1,1
5c8ea82f40c6fae3,이미지 생성,en,51,1,4
5ca04d5cd41cbea0,이미지 생성,en,46,1,1
5ca2eb6049aefce3,이미지 생성,en,44,1,1
5ca76a095f4812ac,미분류,ko,69,1,2
5cc0667d829680d3,기획/전략/사업,ko,86,1,1
5cd04c2e771aeed2,미분류,ko,33,1,1
5cec2a62e72105ca,이미지 생성,en,61,1,1
5d00cca1fb1b05a8,미분류,mixed,19,1,1
5d56873b8852300f,미분류,mixed,31,1,2
5d5fcb84adf645d0,게임/세계관,ko,69,1,1
5d6812aeeda6f361,미분류,ko,39,1,1
5d759e8e5210763d,정리/포맷팅,ko,141,1,3
5d961c48e507f34f,여행/문화/추천,ko,29,1,1
5db0da3e9bd7d185,미분류,en,71,1,1
5dbe59d23a06d9a2,미분류,ko,141,1,1
5dd1bd6c06c94fa1,이미지 생성,en,121,1,4
5e75689eeb7fccb8,마케팅/광고,mixed,462,3,1
5e7ebc783c31a3a1,미분류,en,50,1,1
5e9588143dcbd387,요리/건강/생활,ko,51,1,1
5e9aaef807af4773,이미지 생성,en,252,3,1
5ea9572dcdc2654e,단순 질문,ko,250,3,2
5ecaa5a8834616c3,심리/상담/관계,ko,88,1,1
5f0b785f3eef7053,이미지 생성,en,40,1,1
5f139857bc9652eb,미분류,ko,50,1,1
5f204a7c641c5075,미분류,en,51,1,1
5f30cfdd068611b1,정리/포맷팅,ko,52,1,1
5f501a2e44d9fd3f,미분류,mixed,58,1,1
5f530ccb5c562a2e,미분류,ko,31,1,1
5f7b9546154eca0d,마케팅/광고,ko,183,3,2
5f87b9f06f2e8d73,자기소개/취업,ko,256,1,2
5f951007840ac68f,미분류,ko,24,1,1
5fafec44289f4527,이미지 생성,en,19,1,1
5fb2523d9a6142a4,단순 질문,ko,42,1,2
5fc1ebb58e9658cf,이미지 생성,en,60,1,1
5fdc02acc703c51c,미분류,ko,45,1,1
5feb004e3ff5568f,이미지 생성,en,50,1,4
5ff9a4ecff067e2c,미분류,mixed,167,1,2
60288a30db54291a,미분류,en,32,1,1
6036ffa9315c1ac2,미분류,ko,12,1,1
6038cc2721bba103,이미지 생성,en,32,1,1
60707a09a65ebb1f,기획/전략/사업,ko,29,1,1
607ae2ed51c2c167,미분류,ko,40,1,1
608a45cc87be401d,미분류,ko,36,1,1
60a10358eaa7c556,기획/전략/사업,ko,23,1,1
60b562c60cbba593,미분류,ko,21,1,1
60cfbfce71973341,이미지 생성,en,177,1,1
60d79e59eda04a88,미분류,mixed,116,1,2
60f86654fb2fe25b,데이터/통계,mixed,72,1,1
60f9e09445f10973,미분류,ko,76,1,1
6123f3ff03c5b702,미분류,ko,73,1,1
612ce5c74d6ff0bb,미분류,en,118,1,1
61337fb53e84e7eb,단순 질문,mixed,33,1,1
6141ba352018f3dc,요리/건강/생활,mixed,19,1,1
615a0a450ad001b7,단순 질문,ko,49,1,1
61601724502296cb,정리/포맷팅,ko,42,1,1
6170a47a672b504e,이미지 생성,en,109,1,1
61ac73d8febfcd1c,미분류,en,105,1,1
61df30e9680305b4,미분류,mixed,26,1,2
61f6fd2a172b07d2,미분류,mixed,113,2,2
61faa372dff7a3c0,여행/문화/추천,ko,28,1,1
624c0aead3b5ee3b,미분류,ko,47,1,1
6279d5e5e3d91b32,요리/건강/생활,ko,118,1,2
629b5d50387f8a59,여행/문화/추천,mixed,81,1,1
6304d84806013236,이미지 생성,en,125,1,4
63470e971edc9696,심리/상담/관계,ko,116,1,1
6360227278eccf09,미분류,en,20,1,1
6373429d2e5f7909,이미지 생성,en,54,1,1
638276f7f6f50e4d,미분류,ko,63,3,1
638a25e7f95cc6e9,미분류,ko,57,1,1
6391529edbb30da5,이미지 생성,ko,351,1,1
639eccf62fd861d0,교육/학습,mixed,33,1,1
63bb96630824fd2e,미분류,ko,22,1,1
63c2211fe4ecc063,요리/건강/생활,mixed,26,1,1
63cca6ed16774309,단순 질문,ko,17,1,1
63d5e891ef97b79c,이미지 생성,en,84,1,1
6411ff58d746db7d,이미지 생성,en,78,1,1
641bbd0e4b1b5f13,기획/전략/사업,ko,53,1,2
643fe86bceeeb0fe,이미지 생성,mixed,242,1,1
644385be7e1b237a,이미지 생성,en,12,1,1
645564dc6bcf499d,정리/포맷팅,mixed,168,3,2
64645d4ee721d3e9,이미지 생성,en,79,1,1
647dd6104e528052,이미지 생성,en,27,1,1
6487edf8f24fc2b3,정리/포맷팅,mixed,173,1,3
64e551564aa0d9e3,단순 질문,ko,65,1,2
65055ef86fad5b99,미분류,en,37,1,1
652971bef8a97c9e,기획/전략/사업,ko,71,1,1
6540a9a30147522b,심리/상담/관계,ko,68,1,3
65b7155cd3fe2304,이미지 생성,en,26,1,1
65b7bfbeb7da9bc1,기획/전략/사업,mixed,56,1,2
65c2f0abd5e3d77d,미분류,en,18,1,1
65d79d02d9cb1357,게임/세계관,en,44,1,1
65ff3a41efb6fc9f,자기소개/취업,mixed,79,2,1
6623054668191ee5,미분류,ko,190,2,1
66306d0880f1357c,미분류,ko,28,1,2
66585eafed8b7a2a,심리/상담/관계,ko,123,1,1
667074c8ba49e109,이미지 생성,en,19,1,1
6670cd7cf5327155,이미지 생성,en,59,1,1
668502f707c06f4b,미분류,ko,53,1,1
669534bf6207d921,이미지 생성,en,161,1,1
66dd26d555753528,이미지 생성,mixed,87,1,1
673451dab4c77590,미분류,en,164,1,1
6754da8f308c4986,심리/상담/관계,ko,199,1,1
6757330742fdf29a,교육/학습,mixed,55,1,1
6771a9c98ebc2fed,이미지 생성,en,58,1,4
67a36d6bf7197a44,미분류,mixed,46,1,1
67a4168c83325dd3,미분류,mixed,189,1,1
67a41927a18e9ff1,미분류,ko,42,1,2
67aa56673d03a28c,미분류,ko,17,1,1
67bb721bd5b21ce1,미분류,en,15,1,1
67c7474ff8a45f7e,미분류,en,112,1,4
67d99f08e2703a7e,정리/포맷팅,ko,124,3,3
67e65bdec774ab0c,단순 질문,en,77,1,1
67e9e117339d426f,미분류,en,36,1,1
683c9006361cd5dd,마케팅/광고,ko,52,1,2
685b9fb09ed87737,이미지 생성,en,29,1,1
689135a544b1a820,이미지 생성,en,22,1,1
689d3243aa48eb63,미분류,en,10,1,1
68e8477c2637004a,이미지 생성,en,113,1,1
690f2b3a998e1fbe,이미지 생성,en,59,1,4
690f57b1433c34c0,게임/세계관,en,48,1,1
69154cc60ecb6e0f,미분류,mixed,157,1,2
6934b2fb9f183109,미분류,en,14,1,1
693d5b1940a114ae,게임/세계관,mixed,18,1,1
693df02e9ee5f08f,정리/포맷팅,ko,84,1,1
699e2ff17e2bca15,정리/포맷팅,ko,21,1,1
69a28e923091c740,미분류,mixed,52,2,1
69b0e00557d886b0,미분류,en,32,1,1
69d6eb98ae6c7766,미분류,en,13,1,1
69e07dfbdbd36175,미분류,ko,18,1,1
69eabf8e0002837e,정리/포맷팅,mixed,46,1,1
6a06b60f74f27c07,이미지 생성,en,117,1,1
6a121bf8a353108d,미분류,mixed,39,1,1
6a2702da66cfbad6,미분류,en,66,1,1
6a27f687bbbf5e31,미분류,ko,43,1,1
6a3c13b31eb17c7e,단순 질문,ko,130,1,1
6a63f91845def428,미분류,ko,70,1,1
6aaadee52304638f,미분류,en,13,1,1
6ab540fe3dd77da0,미분류,ko,14,1,1
6ae2a39d0eb47f3d,이미지 생성,en,59,1,1
6b10efbfb44a8c3d,이미지 생성,en,177,1,1
6b3a2e97eac7fd0b,게임/세계관,en,33,1,1
6b58030fe99929db,미분류,en,18,1,1
6b5e6b9fbf28bbeb,미분류,ko,46,1,1
6b64b89f7c84bb7a,정리/포맷팅,mixed,17,1,1
6ba27672ed1b33dc,미분류,ko,15,1,1
6bca13cbe95fdddd,미분류,en,60,1,1
6bdf17affa36881f,미분류,ko,40,1,1
6bf0e54f523f0031,이미지 생성,en,55,1,1
6c2ff5b4e1a176b7,이미지 생성,en,103,1,1
6c368a5b0249a311,기획/전략/사업,ko,62,1,2
6c36dcda51138dd6,미분류,ko,124,3,1
6c67d840392c6094,이미지 생성,en,40,1,1
6cb54a5388f7b52f,이미지 생성,en,109,1,4
6cbaa48b48b081a8,미분류,mixed,32,1,1
6cf129b80632b236,이미지 생성,en,19,1,1
6d00e104c4ef858b,미분류,ko,58,1,1
6d063ddd7df8693b,심리/상담/관계,ko,73,4,1
6d0aadf5bbb5a820,미분류,ko,72,1,2
6d5d0f63c21f7ddf,미분류,en,23,1,1
6d6763912c75716a,정리/포맷팅,ko,16,1,1
6d6c4fc487bac09c,미분류,ko,82,1,1
6da1ac952a63d73d,미분류,en,15,1,1
6dcffb485d987b35,이미지 생성,en,117,1,1
6dfae0d39b82ada5,단순 질문,en,10,1,1
6e0e7af6171e62a4,미분류,en,37,1,1
6e17678ea5c8a5d7,미분류,ko,40,1,1
6e27a40c405b6866,요리/건강/생활,ko,70,1,2
6e3ae2b383c12226,이미지 생성,mixed,41,1,1
6e50a2585b2664b1,정리/포맷팅,ko,103,1,1
6e6810b56c31a4d7,기획/전략/사업,ko,125,1,1
6e7c66fe6e4f93e9,미분류,mixed,96,1,1
6e8afce808d02afa,미분류,ko,127,1,1
6efbd9e3299d6510,단순 질문,mixed,14,1,2
6f2a88ab0096dfe9,미분류,ko,23,1,1
6fa90826b2450cb1,미분류,ko,23,1,1
6fe2806b167977e1,이미지 생성,en,89,1,1
6fe4bdbadceb42ae,여행/문화/추천,en,460,1,1
6feff21a5670d2b6,이미지 생성,en,61,1,1
700933b2faa979f2,여행/문화/추천,ko,99,1,1
7014a2b7b6f7f303,미분류,ko,169,1,2
703964423bf800c9,이미지 생성,mixed,492,1,1
70bbe857c4c77393,미분류,ko,24,1,1
70c70b3e96ae316d,여행/문화/추천,ko,396,1,2
70d824b940fbd144,미분류,en,14,1,1
70f4759baee246d4,미분류,mixed,36,1,2
70faaa6d9616ebeb,이미지 생성,mixed,117,1,1
711b40ce386584ef,미분류,en,83,1,1
711e7561a8b2ea38,미분류,mixed,31,1,1
71366863b12e980d,마케팅/광고,mixed,51,1,1
714b231322a7a905,게임/세계관,en,27,1,1
714e89276c79c571,요리/건강/생활,ko,78,3,1
716a186e10fc62a7,여행/문화/추천,ko,47,1,1
716ed433a2aa2ecf,요리/건강/생활,ko,24,1,1
71b204fd37b15967,미분류,en,97,1,1
71dc9e50497def97,이미지 생성,en,61,1,1
71ec343910dcd88c,미분류,en,32,1,1
7205afcfca9d691f,미분류,en,51,1,1
720e8b7370a01070,이미지 생성,en,70,1,1
7216e30cb43d2765,학술/연구,ko,101,1,1
721bb74bec3e3fae,이미지 생성,en,101,1,1
7262b851d7c0a115,미분류,mixed,31,1,1
72b618295449847b,미분류,ko,26,1,1
72d1e2f0713e2d0b,심리/상담/관계,ko,33,1,1
72e3854eb3e2fead,미분류,ko,31,1,1
72e3edaa34a4c8f1,미분류,en,17,1,1
72f1ec6ff98ab917,이미지 생성,en,38,1,1
732798b3fee86402,여행/문화/추천,mixed,486,3,1
735e1d05a9fd6883,이미지 생성,en,61,1,1
7360d4179d892a85,이미지 생성,en,54,1,1
737955e859ddcb43,이미지 생성,en,36,1,1
7399fd51f289081b,정리/포맷팅,mixed,39,1,1
73e746b2762877de,미분류,ko,10,1,1
73f3caf46641bf02,미분류,ko,73,2,2
7402c6076baa366e,미분류,mixed,23,1,1
74049c272a99116e,이미지 생성,en,20,1,1
740c86fa6388ec15,미분류,ko,36,1,1
7410ba23a85f629e,요리/건강/생활,ko,104,1,2
741561a8085d0a0c,미분류,en,41,1,1
742c7f1feaf66170,이미지 생성,en,30,1,1
7466ac41a6612b1f,미분류,ko,33,1,1
74b526e709139548,게임/세계관,en,314,3,1
750133f0b4754a54,학술/연구,ko,105,1,2
752464cbdbde84d4,미분류,ko,21,1,1
752520add3e0e7a6,정리/포맷팅,en,144,1,1
75403613dbbb2ca6,미분류,mixed,50,1,1
7547bf242dc33cf9,이미지 생성,ko,162,1,1
757bc8705c70f4c5,이미지 생성,en,19,1,1
75acd660326e64a6,미분류,ko,129,1,2
75ad05473efb6cef,이미지 생성,en,41,1,1
75cc94032e15d97a,미분류,ko,51,1,1
75cec1a194f82fc3,이미지 생성,mixed,142,1,1
75cf04933d7660a3,마케팅/광고,mixed,98,1,1
75e9f033ae5d944e,미분류,en,137,1,1
760622268ab40f68,미분류,mixed,95,1,1
765314cf4e9daeff,미분류,mixed,22,1,1
765f56ee4aba48dc,마케팅/광고,mixed,184,1,1
766c0ff35142a4ab,이미지 생성,en,99,1,1
767623a0e2050858,심리/상담/관계,mixed,301,1,2
767badaa9b3cbc3d,마케팅/광고,ko,50,1,1
767d0cf8c66f3840,정리/포맷팅,ko,137,1,1
76ebbe1f643d04dc,미분류,ko,63,1,1
770c70a9343dfc0d,미분류,ko,300,3,2
775254217f5c40a4,요리/건강/생활,ko,123,3,2
7758df713909249d,자기소개/취업,mixed,25,1,1
776820e14816888a,미분류,en,27,1,1
776ea8b0792cb9e4,미분류,en,22,1,1
7786dbad34e73f71,미분류,ko,49,1,1
77ae3550f17d6e0b,정리/포맷팅,mixed,311,3,1
77bad0f3736a631d,미분류,mixed,104,1,1
77bafeee2bc87bf2,교육/학습,ko,65,1,1
77ebae3a96d96dc8,미분류,ko,57,1,1
7851b29537a1544e,정리/포맷팅,mixed,90,1,2
785d626179568355,미분류,mixed,76,1,1
7880cbd6a3783176,이미지 생성,en,151,1,1
78b6bcfda7ed659d,미분류,ko,101,1,1
78d81bf024a51555,미분류,mixed,28,1,1
78e1efd8098b811c,미분류,en,83,1,1
78f6848172516329,이미지 생성,en,49,1,1
7918b08a945b273f,정리/포맷팅,mixed,38,1,1
79236357fbea4960,이미지 생성,en,42,1,1
7945975969a6ae50,이미지 생성,en,29,1,1
79620b2463e3b9c9,미분류,en,10,1,1
797245e8590b65f4,미분류,en,10,1,1
7979fdf9c5a05f54,미분류,mixed,132,1,1
79b7b2b27f04bbb3,미분류,mixed,189,1,1
79e1d7ce3efb2f17,미분류,ko,27,2,1
7a9058be2c46aee4,게임/세계관,en,21,1,1
7a92bcf2058966bc,미분류,ko,29,1,1
7aa2cb7f6b9d20a1,이미지 생성,en,57,1,1
7aa6fe7cd74f70a1,여행/문화/추천,ko,34,1,1
7ac2736551346af8,미분류,ko,60,1,1
7ac9bcbf1e38d400,미분류,ko,135,3,2
7adbc99c693821e2,이미지 생성,mixed,202,1,2
7ae0447959898af5,정리/포맷팅,ko,57,1,1
7aee2e126fcbae27,이미지 생성,ko,42,1,1
7b691cfa11a5908e,미분류,ko,43,1,1
7bc064c12b1f872d,미분류,ko,42,1,2
7bd4ff12be761ad1,심리/상담/관계,ko,80,1,1
7c0a105e2fb5fbb7,정리/포맷팅,ko,90,1,2
7c1018a55b4bbc2e,요리/건강/생활,ko,26,1,1
7c1c601ada265693,단순 질문,ko,44,1,1
7c1f5f7ddf0b0276,요리/건강/생활,mixed,37,1,2
7c3ac47a31f1b1d3,미분류,en,50,1,1
7c5e1ad3619e606c,단순 질문,ko,23,1,1
7c71231399bdcbf9,미분류,ko,53,1,1
7cc80d7de45d0bfa,미분류,ko,362,1,3
7cc909d73c5a1941,미분류,mixed,32,1,1
7ccd87c10e0e8274,미분류,ko,179,3,2
7ce653471f81512b,단순 질문,mixed,26,1,1
7d01d82415f5af35,이미지 생성,en,32,1,1
7d1bd7964733853d,정리/포맷팅,mixed,35,1,2
7d5616454b8fd55a,미분류,mixed,21,1,2
7d7bb639bf8fc90c,미분류,ko,21,1,1
7d9bf398ad7e45d1,이미지 생성,en,117,1,1
7da605fd9c522510,미분류,ko,78,1,1
7db073389f872cdd,심리/상담/관계,mixed,105,1,1
7dc7db85eb36e3a3,미분류,ko,20,1,1
7dd57a3bf4c35313,미분류,ko,71,3,1
